grid_id,grid_area_km2,entry_all__2002,entry_all__2003,entry_all__2004,entry_all__2005,entry_all__2006,entry_productive__2002,entry_productive__2003,entry_productive__2004,entry_productive__2005,entry_productive__2006,exp__2002__00_03,exp__2002__03_06,exp__2002__06_09,exp__2002__09_12,exp__2002__12_20,exp__2002__gt_20,exp__2003__00_03,exp__2003__03_06,exp__2003__06_09,exp__2003__09_12,exp__2003__12_20,exp__2003__gt_20,exp__2004__00_03,exp__2004__03_06,exp__2004__06_09,exp__2004__09_12,exp__2004__12_20,exp__2004__gt_20,exp__2005__00_03,exp__2005__03_06,exp__2005__06_09,exp__2005__09_12,exp__2005__12_20,exp__2005__gt_20,exp__2006__00_03,exp__2006__03_06,exp__2006__06_09,exp__2006__09_12,exp__2006__12_20,exp__2006__gt_20,sel__2002__00_03,sel__2002__03_06,sel__2002__06_09,sel__2002__09_12,sel__2002__12_20,sel__2002__gt_20,sel__2003__00_03,sel__2003__03_06,sel__2003__06_09,sel__2003__09_12,sel__2003__12_20,sel__2003__gt_20,sel__2004__00_03,sel__2004__03_06,sel__2004__06_09,sel__2004__09_12,sel__2004__12_20,sel__2004__gt_20,sel__2005__00_03,sel__2005__03_06,sel__2005__06_09,sel__2005__09_12,sel__2005__12_20,sel__2005__gt_20,sel__2006__00_03,sel__2006__03_06,sel__2006__06_09,sel__2006__09_12,sel__2006__12_20,sel__2006__gt_20
"105,140",73.0836367871529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.83359955525866,114.12116902388779,81.01087228644128,72.53003081620909,74.62382734616597,46.64268893541074,57.35900710797777,127.07061546363083,92.66557485449547,95.38218199973014,90.81052459081013,62.82924408258176,57.35900710797777,118.22193975168116,99.96568870076945,103.74863718070236,102.28762244523739,66.0664331370709,55.34048928840487,116.14007485146617,94.78596629628947,100.51121352233139,111.99968623460506,59.59179586709714,58.57790937049715,112.90268051858042,96.47451848235785,100.70188284855263,121.7118656569836,56.35447544397092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"100,141",66.3866925942657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.91425518896068,453.0545596805273,429.94328123634943,579.7412554161222,1611.3682780359304,2317.6440395747913,126.67433910276377,456.2944776740728,429.94328123634943,579.7412554161222,1604.88845873814,2314.404148760964,126.67433910276377,459.53439566761836,426.7033632428039,579.7412554161222,1598.4086153600729,2294.964705649544,126.67433910276377,459.53437540203913,426.7033632428039,586.2210952179105,1596.6171588233872,2285.2449821864857,129.91425185110057,453.0545401302038,426.7033632428039,582.9811641113431,1582.2090740297353,2268.4228531117533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"101,141",578.0662436058642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3262.490329735887,6442.505506070454,7138.697128475413,6513.513692381803,13924.838439100866,9641.155181221868,3251.1574784344316,6433.434529193242,7094.95531667167,6500.008310662999,13887.042036169652,9548.294226417354,3243.9539135091445,6416.904491727493,7080.381830668916,6480.570051299825,13768.185391571944,9419.501352668274,3248.5527637743485,6421.0080461511425,7091.739025378694,6484.889557945027,13813.717429061031,9420.924607394722,3216.155333116008,6373.619079349555,7030.184750180151,6446.012849675908,13713.096204173333,9275.057749199399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"102,141",982.0263574565336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6121.932508883757,14803.303586367065,17779.07794460222,14935.419282154944,18853.631965756882,5545.98674899924,6083.059303937239,14767.707928924936,17701.335033501833,14891.009430452421,18772.77505916614,5519.486632097469,6086.526555322198,14770.544304884183,17679.041349972933,14905.187501682954,18749.301173554213,5516.247541416393,6087.047894116008,14792.49758068066,17701.71934660837,14895.99121470358,18797.89349590376,5496.125335067861,6070.851960058772,14756.86538234692,17628.84226623797,14803.677701347016,18656.620963569716,5438.910747797348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"103,141",1453.4043743663183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13265.394879193398,29946.97655133733,22805.130712381062,12181.347249449002,8677.297584648692,1030.7053505420686,13350.302206092721,30058.649297951713,23017.02763195599,12307.446040988436,8741.48886241913,1037.1825753688813,13382.67898658958,30243.92760320458,23138.330448312387,12422.415970488155,8740.573686472573,1037.1816870212556,13360.364980627508,30145.021588034728,23093.7217049365,12370.597794933881,8824.78618513743,991.8380300045014,13224.328352844948,29871.33723512912,22828.92661984014,12153.72000170502,8687.514875517638,971.1598368532518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"104,141",2205.7437286092463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15981.853583681817,29506.734456944003,21298.59226830894,12393.65649620879,10953.982457394692,3272.8311281372526,15969.798968132804,29495.449777539572,21415.676896452438,12412.916758006228,11168.79132178531,3376.4403121639702,15946.438789324666,29478.987415488562,21490.435146271946,12530.281259168363,11412.538471302332,3511.369391504923,15704.308203208213,29093.203422598745,21091.808520991195,12416.416500593634,11410.006112787769,3454.7194532721646,15334.045769452114,28570.795134278836,20785.35697327315,12360.023764981477,11502.695778042662,3581.556113613353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"105,141",1503.226002040825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4462.554816737829,5955.686964510001,5686.86108949418,4930.619852035187,8331.547606829103,4241.32753812659,4447.998456634259,5978.679258827135,5747.370526675617,4980.246515021606,8426.7450039527,4323.380613094217,4379.577261782628,5955.494187801024,5703.216289746527,4962.051803759968,8450.025768814834,4123.3518761167325,4273.125296259863,5862.806733846664,5631.203473258484,4901.1600933420905,8366.585373918684,4086.7146532460747,4113.303068847283,5792.554258971121,5627.538763411839,4944.818548895331,8558.772154946422,4097.756380140079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"106,141",215.08809679289737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5118.130591218613,3739.9035205784967,2300.3287956116246,898.9793082293342,357.248953294754,32.35036317413928,5124.766835745644,3783.5841195377648,2342.3971619007634,926.4809462603401,350.77603526115416,32.35036317413928,5060.466168702817,3765.0577800432843,2304.364518321729,905.4023765367621,334.59470386505126,29.11401931351306,5020.184526105956,3779.6268757221746,2347.9824012999443,898.5994318775103,347.5397624492645,32.35036317413928,4977.247041052463,3685.9171194815167,2342.676177886888,877.5725975326462,345.9143455252928,32.35035006111743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"108,141",96.10327355010156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.85920489068127,880.6066318876603,761.9122478176566,438.10455901389025,287.25781142571395,22.612270637587006,468.3230935358534,888.3378476956311,751.4437266490039,462.35293075337125,309.88413131096786,24.23475752998801,465.59721153857663,917.6427325613358,750.5181447655547,465.5848021198721,334.3982277327893,27.466992723240573,442.9731473314996,903.7764498486238,744.0530146748413,455.8885345150443,350.55892519296384,27.466992723240573,439.03078809064976,909.9231390756719,763.447432199179,452.65668102993686,354.5017190708834,27.466992723240573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"109,141",29.391816529405492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.99128904436148,292.7259326663672,336.61110562717215,278.57597871107214,136.6959886822046,9.695098161697388,133.45463981721915,286.8457879188014,335.14137530794335,279.729466270933,138.31824787083792,9.695098161697388,140.6154361416312,303.72740846895704,339.98267517650834,279.7295962090586,152.85464934554756,9.695098161697388,137.38352686657626,299.88717637997047,333.07562697447986,284.583612913244,156.08651999679267,9.695098161697388,129.71591993126214,306.69310153044904,332.6447686803108,284.5837359372308,166.68185754570305,9.695098161697388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"100,142",1338.9962657464637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7293.720733496722,19048.22732262798,21560.014890098566,15126.064311438917,27927.33323317322,15171.328231007445,7280.7609759302695,18980.188345004994,21480.769564707134,15097.28606411055,27857.033061595987,15141.355109815971,7245.121543023165,18903.85271487797,21452.347358336167,15041.25404161098,27738.781793853344,14955.192820045058,7235.706876308778,18860.818887418856,21513.397563718347,15024.571340606728,27842.45951630742,15032.951211663787,7235.706820518831,18867.463931197744,21510.28500315629,15010.976668414884,27807.188962553995,14997.312053176467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"101,142",2504.6089561232607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10633.921856627745,27424.467412316564,33854.23403622684,27819.09245102172,55716.86561622152,36082.06613761023,10590.191776608484,27298.118683204466,33788.6247285684,27717.034606725094,55420.24592507306,35879.842815023316,10467.094460902495,27093.275267433655,33573.18838689281,27495.104694656293,54713.45696525761,35233.69024096283,10426.77069421656,27077.813802733144,33563.46917698337,27504.20158149027,54802.801970979286,35360.84337258432,10355.497752865624,26971.526830911636,33455.74712720853,27415.91720610974,54542.98919745614,35097.89310135654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
