grid_id,grid_area_km2,entry_all__1992,entry_all__1993,entry_all__1994,entry_all__1995,entry_all__1996,entry_productive__1992,entry_productive__1993,entry_productive__1994,entry_productive__1995,entry_productive__1996,exp__1992__00_03,exp__1992__03_06,exp__1992__06_09,exp__1992__09_12,exp__1992__12_20,exp__1992__gt_20,exp__1993__00_03,exp__1993__03_06,exp__1993__06_09,exp__1993__09_12,exp__1993__12_20,exp__1993__gt_20,exp__1994__00_03,exp__1994__03_06,exp__1994__06_09,exp__1994__09_12,exp__1994__12_20,exp__1994__gt_20,exp__1995__00_03,exp__1995__03_06,exp__1995__06_09,exp__1995__09_12,exp__1995__12_20,exp__1995__gt_20,exp__1996__00_03,exp__1996__03_06,exp__1996__06_09,exp__1996__09_12,exp__1996__12_20,exp__1996__gt_20,sel__1992__00_03,sel__1992__03_06,sel__1992__06_09,sel__1992__09_12,sel__1992__12_20,sel__1992__gt_20,sel__1993__00_03,sel__1993__03_06,sel__1993__06_09,sel__1993__09_12,sel__1993__12_20,sel__1993__gt_20,sel__1994__00_03,sel__1994__03_06,sel__1994__06_09,sel__1994__09_12,sel__1994__12_20,sel__1994__gt_20,sel__1995__00_03,sel__1995__03_06,sel__1995__06_09,sel__1995__09_12,sel__1995__12_20,sel__1995__gt_20,sel__1996__00_03,sel__1996__03_06,sel__1996__06_09,sel__1996__09_12,sel__1996__12_20,sel__1996__gt_20
"105,140",73.08363678715301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.52448379105212,157.27234735488886,119.9845382204243,133.3774206937528,241.85712151994892,116.30169913067536,86.8119505555022,147.81367581311392,120.16218496397433,132.51388378236808,239.3941336510228,113.06433388485627,83.57453047340991,173.7121741098516,139.5860998733371,141.61660616070617,255.46608538253633,125.92462166337407,77.09997188156726,170.42398993548224,132.80669218138155,135.67526283451156,250.9845838873994,113.31799882440006,68.30200419238969,170.42393414553473,123.09506445959504,115.3500469862246,212.9247148214602,116.55569737939274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"100,141",66.3866925942657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.15417818929637,465.54413520027606,444.5292000284382,623.2831728065715,1666.9042069248123,2481.367870273777,133.15417818929637,466.5224701161478,454.24894328023873,621.8601480857999,1673.3840362361832,2487.8477513219796,133.15417818929637,469.7623885865305,451.0090116968342,621.8601480857999,1671.6433736623499,2499.930715038262,133.15417818929637,473.0022908444498,454.24894328023873,621.8601480857999,1673.8541499465118,2504.0472838308297,133.15417818929637,476.2421923871134,451.00905103589974,621.8601480857999,1690.053712496103,2500.807339372822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"101,141",578.066243605867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3196.719462516261,6285.402754561106,6918.794727473166,6374.60560684765,13857.323391709608,9613.579175547993,3199.0572360768037,6299.988077685412,6980.349235920813,6384.502863274369,13935.076569114011,9678.362717682707,3206.1208812564028,6286.8766237689,6954.978002847411,6373.15768011598,13942.18991685662,9713.441036186965,3215.8398830264223,6354.313456092161,7017.345005617891,6399.075098595899,14027.500947959754,9810.098762238258,3261.1951846449983,6405.4623178650345,7090.2318086166015,6463.869166693968,14087.92488949346,9866.788419240129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"102,141",982.0263574565387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5753.88082892474,14004.326407088485,16872.032897096524,14598.41723746318,18341.951355530233,5423.797057058297,5767.208219148598,14041.588434983234,16902.800500503243,14595.178261699859,18386.085482618855,5452.545068035874,5784.663586555743,14124.202176438124,16918.48063258564,14632.428657826253,18344.292937423666,5480.608823130177,5797.620527921938,14176.035445557387,16987.753394764546,14674.546076353856,18455.77238754852,5548.752524223514,5881.846009193682,14252.170038143793,17104.754528304642,14765.260812967897,18536.072399267494,5579.519833882649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"103,141",1453.40437436629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12367.897755232045,28053.73324522598,21296.533323118732,11614.461148070355,8310.309383870106,1041.7320766159132,12437.841913584169,28227.85615501123,21468.657224819708,11712.538300491782,8420.328195178274,1064.4042572685316,12499.002888630886,28412.432917726735,21625.276150974572,11753.351052281438,8458.637499554952,1062.778353879031,12590.612591402205,28529.04603270456,21684.64860876495,11746.668079256546,8410.203367451126,1059.5387088747586,12684.5291716024,28746.958746700657,21778.251914475946,11775.80626341315,8385.904148065343,1030.3887488337125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"104,141",2205.7437286092772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15669.181818482455,28022.303707892293,19577.26290873733,11130.490856009837,9144.280704954559,2424.5533578311697,15611.255957013485,28047.13133610745,19564.317080776364,11106.675283764858,9094.636518616771,2372.7450280105368,15456.91470047446,28000.368081495813,19578.083737884783,11108.845024123846,9236.02753835005,2643.121531751109,15392.889192009907,27926.989538090835,19563.09789494533,11058.042404405742,9276.492307536744,2672.263174231847,15493.269564772587,28238.757200961016,19839.609953898078,11236.664229605245,9545.325987605487,2890.263203340418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"105,141",1503.2260020408235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4754.233670948065,5881.295514499441,5539.014844025817,4839.231331278295,8494.51146809447,5148.1705766388,4644.562228380464,5834.19974699675,5441.965433880862,4685.360615505891,8173.504728795034,4921.9631750237695,4624.879111457338,5872.098526964001,5477.050595445258,4754.672050405016,8265.816828611787,4875.016590195076,4498.724442153818,5742.759236203923,5213.28749421718,4664.175195038553,7844.890964130326,4651.658630209343,4524.956425074034,5852.026929684246,5262.7541011268,4689.710476481681,7881.117724876778,4568.282889541924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"106,141",215.08809679289737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4865.928968214521,3362.3547076870414,2045.7309285752913,840.6821925789702,357.5547284219779,29.114219823538086,4903.735479720433,3346.173774688384,2034.4106880926618,838.9057960893593,354.31862584095376,32.35049835747363,4932.693813936383,3397.95241281285,2089.424607446147,855.0865307237588,367.2636632059135,32.35049835747363,4955.344226734311,3427.0768856693717,2078.0932452482334,845.3780904199563,364.027112159542,29.11419788902881,4984.468883888394,3420.6032046963187,2079.716757377924,848.6149270917855,355.8036549128738,32.3504850060332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"108,141",96.10327355010156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.98178666526195,929.8859183545206,796.0685174156638,463.68169155868827,265.63315926626615,29.076462312773163,481.51687901908275,908.8952705673142,763.2035282209807,468.38522009288556,266.87550496681064,25.844265028074677,474.5837664697685,905.6611180483126,759.3626720802456,452.2232943001915,267.7886930961235,25.8442271195206,474.58385587673564,916.3085359115227,765.7383975262735,434.4524527072906,269.3473237112457,25.8442271195206,473.43061806641373,894.798241073945,773.2041918352538,431.22069411277766,259.70159622454173,25.8442271195206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"109,141",29.391816529404913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.8458366468841,281.6484870602103,337.1051811741848,288.2710563687717,141.46134318744436,9.695098161697388,130.22320571039236,271.9531750370475,333.1638349738776,281.09789196930683,139.8517256269268,9.695098161697388,126.99137415979422,268.64506792461174,333.5822731307909,277.8660215564803,138.95152962628532,9.695098161697388,126.99132838342703,275.045425343981,337.52360550282054,277.8659176059798,143.79283568625357,9.695098161697388,130.22312750909842,279.8869751135509,343.3280554238488,271.4021243282393,142.1707679533491,9.695098161697388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
