grid_id,grid_area_km2,entry_all__1987,entry_all__1988,entry_all__1989,entry_all__1990,entry_all__1991,entry_productive__1987,entry_productive__1988,entry_productive__1989,entry_productive__1990,entry_productive__1991,exp__1987__00_03,exp__1987__03_06,exp__1987__06_09,exp__1987__09_12,exp__1987__12_20,exp__1987__gt_20,exp__1988__00_03,exp__1988__03_06,exp__1988__06_09,exp__1988__09_12,exp__1988__12_20,exp__1988__gt_20,exp__1989__00_03,exp__1989__03_06,exp__1989__06_09,exp__1989__09_12,exp__1989__12_20,exp__1989__gt_20,exp__1990__00_03,exp__1990__03_06,exp__1990__06_09,exp__1990__09_12,exp__1990__12_20,exp__1990__gt_20,exp__1991__00_03,exp__1991__03_06,exp__1991__06_09,exp__1991__09_12,exp__1991__12_20,exp__1991__gt_20,initial_stock__00_03,initial_stock__03_06,initial_stock__06_09,initial_stock__09_12,initial_stock__12_20,initial_stock__gt_20,initial_stock_total_ha,sel__1987__00_03,sel__1987__03_06,sel__1987__06_09,sel__1987__09_12,sel__1987__12_20,sel__1987__gt_20,sel__1988__00_03,sel__1988__03_06,sel__1988__06_09,sel__1988__09_12,sel__1988__12_20,sel__1988__gt_20,sel__1989__00_03,sel__1989__03_06,sel__1989__06_09,sel__1989__09_12,sel__1989__12_20,sel__1989__gt_20,sel__1990__00_03,sel__1990__03_06,sel__1990__06_09,sel__1990__09_12,sel__1990__12_20,sel__1990__gt_20,sel__1991__00_03,sel__1991__03_06,sel__1991__06_09,sel__1991__09_12,sel__1991__12_20,sel__1991__gt_20
"110,147",2497.3260417027413,1132.5016164087783,1628.992383334216,877.12304427764,658.7522776126862,1039.454893759185,1103.436299016429,1574.0928846331203,860.9764704956729,632.917866230011,1023.3073753628075,29704.342353468313,51577.55726323129,42312.733965043466,22922.329054082606,13779.998638533609,417.5800215552835,29444.97968311123,51204.75668449402,42196.88651962187,22838.76617024085,13848.506255436878,407.89516919360443,28904.67161187939,50563.17652714019,41762.72304572124,22766.6493154133,13842.05041866396,404.66770642504974,28727.499647890356,50221.753365387645,41475.97705083455,22753.73972969896,13889.419812077165,401.4395608256845,28933.7162455269,50591.99411144257,41704.42665840878,22846.614509212264,13989.531505936266,404.6693043063669,578.0677742958069,1068.9446775913239,917.1630544662476,293.8735430240631,35.52398228645325,0.0,2893.5730316638947,285.2080074310303,414.5623999380598,255.114563703537,122.71690893173218,25.834419012069702,0.0,388.55634984970095,594.5799066992367,432.7194941043854,145.31841492652893,12.918719053268433,0.0,154.99707698822021,347.53611233374653,268.025203704834,67.81411790847778,19.37530827522278,3.228651285171509,167.91112303733826,251.87344622612,164.69614100456238,45.2078652381897,3.229290723800659,0.0,230.69285098992142,416.80469059289675,297.8989504767399,71.4513992029078,6.459484100341797,0.0
"111,147",2495.643095667886,99.64059800447203,124.78426305452983,139.08689225982218,1238.6354907568764,206.51662826538086,96.41492838205076,121.55838839213054,139.08689225982218,815.9885934408974,200.0635588169098,30229.60187755753,44236.924219039836,44906.59902463989,29472.873242952308,18719.81806844356,1538.0892294247947,30186.788205373054,44253.90110361248,44870.68747539614,29479.25724445885,18696.962747942234,1560.6781130631766,30162.718116640575,44379.69122182995,45033.56805498272,29494.388568566825,18697.361441111098,1547.7711981137595,30408.280697384067,44947.55401408344,45497.160544255195,29635.14223817657,18718.20198214662,1554.226717789968,30622.084817158942,45308.950616106325,45733.09605136852,29750.593138865865,18762.97318769904,1544.5480213960013,177.43642616271973,165.58254639120662,81.00180186103373,19.354665517807007,6.452776193618774,0.0,449.8282161263859,15.05914036432902,32.61566389869241,26.160025490031522,16.128630876541138,6.451467752456665,0.0,15.062858740488688,35.49907469749451,41.956637144088745,29.039817810058594,0.0,0.0,29.04245376586914,38.713987827301025,58.425206554637235,12.90524411201477,0.0,0.0,258.5149401552537,266.02218513769265,203.98467710158405,58.43014348815469,25.810696601867676,3.2259509563446045,35.49993658065796,77.4395523071289,54.85962677001953,32.264443159103394,0.0,0.0
"112,147",2493.809478762586,238.35293409964618,216.48742574616975,196.7680784178715,1221.3062030829635,361.5551003241071,231.90198156973895,216.48742574616975,196.7680784178715,1214.8553630866256,361.5551003241071,22797.601488946464,48097.94584532158,58515.098661440505,37342.36537464179,22020.760376783444,1184.4063909222098,22585.900838900543,47852.00439747455,58411.50340725488,37296.51666272949,21990.123179145885,1168.9972618822958,22622.210191262937,47832.239037647436,58356.67847181863,37255.462660638026,21974.015088029933,1149.6510387663748,22641.19396123699,47677.06361475645,58157.530968405226,37192.195146422295,21962.338976822644,1146.4257932906057,22504.888999782826,47351.257934154244,57704.01978772856,37038.13956138013,21869.198678269106,1139.9812484984304,326.5503727379967,692.7374946051953,456.3868018842211,213.2581794159085,22.5771267414093,0.0,1711.509975384731,38.699519634246826,77.04736958672018,77.45730411024655,35.47436738014221,3.2234208583831787,0.0,45.55686134263581,70.95071864128113,74.17842674255371,25.801419019699097,0.0,0.0,25.80267643928528,64.89677713712057,73.82264887024374,32.245975971221924,0.0,0.0,196.34067379166098,435.10661523575874,419.6654785698535,135.07740746666403,28.665188022688323,0.0,51.59212255477905,116.48762166733835,145.1037037372589,29.021597385406494,19.35005497932434,0.0
"113,147",2491.6921795304866,64.85600538721272,662.4172382420185,277.9207009408988,1767.1936746017604,433.9373254776001,64.85600538721272,597.9801838463428,248.92270937900918,1709.1992955581813,424.27075362205505,13306.653601614635,32443.4998953118,42721.2503161421,33188.33495972484,36547.82098535089,8695.90981820331,13255.504563232498,32293.11253883792,42640.41897830121,33212.40676549089,36563.2066844585,8592.089095997342,13159.143964479485,32043.244260001647,42463.70170148401,33081.76421906341,36464.10007158541,8519.047059146096,13052.817815969505,31846.959129640167,42283.11420960052,32884.4212585309,36223.22591261396,8404.278248060451,12757.774895818562,30980.210354394538,41305.599732012844,32211.995698581024,35383.11248714877,8101.44849585365,0.0,70.90175724029541,58.01319980621338,16.115207195281982,9.669123888015747,0.0,154.69928812980652,0.0,19.74022074213215,29.003262281417847,12.89002537727356,3.22249698638916,0.0,41.88895082473755,137.4843647480011,113.18144917581596,105.65596819484935,132.10627436637878,67.66317653656006,38.66699266433716,67.6683292388916,74.51684490559148,32.62721633537143,22.554810285568237,12.888515949249268,149.30446004867554,416.4921027987611,542.5480464467815,262.1975836277008,251.66137819664152,86.99572443962097,35.44595384597778,151.4537811279297,134.2622766494751,70.89107489585876,28.995150804519653,3.2225162982940674
"114,147",2489.6834429870064,0.0,49.192085296967456,9.659212827682495,89.06439509672278,55.80197436949786,0.0,45.97164896235747,9.659212827682495,89.06439509672278,52.58208091399249,5557.753385429756,12481.55619368927,17010.999554688322,16750.317211068843,24583.525435004518,9286.266937718672,5582.725246320986,12605.213034942102,17228.553994643455,16885.51846543667,24978.12802536628,9440.7927868226,5552.708163318446,12534.749721137216,17243.752050996292,16704.393190607367,25243.529635377025,9556.036396497839,5508.855029659645,12457.661515889447,17065.65865155575,16582.06735347205,25138.723190321645,9491.638262266271,5445.562546422435,12155.481975234723,16643.954507554743,16250.968883692047,24574.835628204724,9285.986810915143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.724429088480331,9.655396461486816,13.93521936080035,3.219137191772461,6.437466859817505,0.0,3.22049617767334,3.2182204723358154,3.22049617767334,0.0,0.0,8.561955359402825,25.761634826660156,19.321635961532593,16.099881887435913,19.319287061691284,0.0,6.440209627151489,12.879947423934937,7.500720335455502,16.100958585739136,6.439998626708984,3.2202463150024414
"115,147",2487.401682098051,0.0,9.647021770477295,12.859636545181274,16.477665079341214,0.0,0.0,9.647021770477295,9.644474267959595,16.477665079341214,0.0,10313.472095489504,11737.563720364664,14528.813063254074,12098.14650124475,16841.06099845381,5641.291339685403,10528.076498799232,11907.584107837489,14635.328309760373,12161.241707164167,17073.712316205456,5763.101468676211,10495.91425710192,11642.084250358506,14447.991631068433,12036.84902104303,17128.50048546604,5839.886304958193,10126.100047640708,11365.258026115567,14061.07391173138,11798.861299134236,16841.64317048391,5746.207951731775,9735.9048909767,11145.759982149273,13645.39514439246,11481.853573726205,16445.554063034055,5530.712833113764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2156660556793213,0.0,6.431355714797974,0.0,0.0,0.0,0.0,3.214937925338745,3.2147459983825684,3.2147903442382812,0.0,0.0,3.2147562503814697,10.047970903621,3.214937925338745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"116,147",2484.971953573397,0.0,9.640893697738647,99.6239264011383,83.55768823623657,0.0,0.0,9.640893697738647,93.19559693336487,83.55768823623657,0.0,7499.581944922841,11542.887045807931,16601.26721131942,16774.340508415185,35200.07025576479,24202.51186716042,7561.02735175806,11658.525155253503,16794.035452724907,16941.397251798593,35565.5649205292,24475.597335783637,7499.572419183395,11668.56581714761,16839.018371225808,16941.39529915043,35554.802392912854,24456.35765477816,7513.642807924047,11576.80997668341,16747.220994256524,16809.657736494028,35415.83417371395,24324.236020246204,7360.116539082808,11421.77606565438,16522.300661109475,16632.941223813974,35024.580550026425,24009.402531066593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.213473320007324,0.0,3.2139124870300293,0.0,0.0,3.213507890701294,9.640940427780151,0.0,16.068493604660034,28.923719882965088,19.28112816810608,19.281314849853516,0.0,9.640869379043579,22.496723175048828,9.641664028167725,28.923855543136597,12.854576110839844,0.0,0.0,0.0,0.0,0.0,0.0
"117,147",2189.8278897506984,0.0,0.0,0.0,0.0,12.840948343276978,0.0,0.0,0.0,0.0,12.840948343276978,7000.624408473221,4499.878573910396,6438.704310309652,7670.282033145194,23684.103652458565,36771.51996415269,7224.244174946991,4506.3046703497575,6441.911418330435,7686.323012053733,23649.608072202347,36749.93470140345,7372.691321747911,4503.099457279842,6435.499105345968,7660.257667630327,23455.894647272897,36177.459943690956,7295.546641079585,4573.723349587123,6434.776667049819,7676.305059760225,23561.410311963515,36276.75551347919,7293.550913593816,4621.870008007686,6543.913014343672,7798.273724406374,23911.67147825653,36803.78248729238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.420455694198608,0.0,3.210252523422241,0.0,3.210240125656128,0.0
"118,147",784.4799945531688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.8416536003934,337.2255537360323,280.87386414116503,300.99367986099395,864.957791997872,1792.5463945818883,880.5409301486669,340.0293572425843,274.4604866177428,313.8266941107956,864.9083858770482,1839.948172073738,871.1838576943265,349.65009765625007,287.29138561791063,307.4122959174362,861.6997693819158,1815.0918227382735,848.7319674641477,336.8217418670655,288.0071186299417,295.21160805552614,864.9043279928319,1796.2556868010874,813.4569988400327,340.02728729248054,291.21157901240326,304.8338593277277,886.5479839016408,1803.0700980420204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"96,148",437.9247897141966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13314.14679116735,9576.076185770595,3098.98434696852,694.8865063891692,210.53888750076294,6.4781482219696045,13466.063312658605,9671.647022405326,3132.8099502787873,701.3645723567289,220.2559678554535,6.4781482219696045,13659.234907706577,9648.947126934574,3150.8083733147264,714.6891536142311,229.9731216430664,6.4781482219696045,14010.092303827692,9898.352439234304,3225.3063827580095,738.7979211872698,247.60389215151469,6.4781482219696045,14381.728276179816,10195.683149645374,3386.039105262008,787.3838992184283,260.5601597468058,6.4781482219696045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"97,148",2505.5028553636926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115128.05383457201,74433.48657545389,16434.22457980829,2464.361826826544,495.6122281551361,3.239123821258545,115482.93140217183,75036.18134838555,16700.831129598617,2483.3910255890264,508.56909561157227,3.239123821258545,115704.25387606153,75477.40149599712,16916.07363224684,2492.7653855781928,515.0477435588837,3.239123821258545,116222.14071685751,75920.03686492304,17045.242716089884,2497.795255897559,529.7960215091705,3.239123821258545,116895.43497001327,76690.83366597399,17297.90173365275,2546.384627817191,536.2744324684143,3.239123821258545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"98,148",2505.8109193602477,0.0,0.0,9.719630002975464,0.0,0.0,0.0,0.0,9.719630002975464,0.0,0.0,90499.035912898,97494.35351138582,22466.71656854106,1956.5869296588148,161.98715448379517,0.0,90892.6662835598,97965.10850180083,22601.164585839062,1966.3065670527662,161.98715448379517,0.0,91300.88454313278,98598.98435840232,22765.989434710667,1969.546377281114,161.98715448379517,0.0,91834.63412233426,99172.36128234862,22891.935141647562,1998.7043431796278,158.7473726272583,0.0,91906.31853383007,99162.55270951308,22868.850159428162,1992.2248590983595,158.7473726272583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.719630002975464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"99,148",2505.9649769539706,16.199910402297974,307.7981958389282,110.15915489196777,71.279465675354,119.87914419174194,16.199910402297974,307.7981958389282,110.15915489196777,71.279465675354,119.87914419174194,83257.7059460827,86372.36771715106,17176.42876154114,945.9135681713329,57.91251929601034,0.0,84436.64699045256,87629.067199736,17367.58665114571,955.633505972694,57.91251929601034,0.0,85171.78543063707,88561.36118938128,17524.489013160444,958.8734966839062,61.15247472127279,0.0,86264.04811138358,89966.35786261277,17645.091345275618,968.5933615291821,61.15247472127279,0.0,86814.11887616363,91296.35825477488,17830.492901052214,978.3132216060864,61.15247472127279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.719948053359985,6.479962348937988,0.0,0.0,0.0,0.0,184.67889738082886,113.39935159683228,9.71994686126709,0.0,0.0,0.0,32.39983797073364,71.27942204475403,6.4798948764801025,0.0,0.0,0.0,48.599685192108154,22.67978048324585,0.0,0.0,0.0,0.0,97.19936466217041,22.679779529571533,0.0,0.0,0.0,0.0
"100,148",2446.5337570597358,3.2399942874908447,44.952547049054914,16.19969415664673,25.919697046279907,19.43982434272766,3.2399942874908447,41.71256849719029,16.19969415664673,25.919697046279907,19.43982434272766,61618.91782356152,55005.07462823531,25497.708737348104,4045.943579225914,291.59776639938354,0.0,60700.41563680689,54983.43656147414,25497.708806489492,4049.183610229866,288.35780668258667,0.0,60785.04081673157,54989.104386716725,25505.637374852682,4049.1836552909776,291.59779715538025,0.0,60716.837919570906,55028.7086912688,25520.706319532204,4052.423572807686,285.1178505420685,0.0,60524.48952001405,55074.068936973454,25532.942074975777,4052.42360904731,278.6379008293152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2399942874908447,0.0,0.0,0.0,0.0,35.232703423032575,6.479865074157715,0.0,0.0,0.0,0.0,12.959757328033447,3.2399368286132812,0.0,0.0,0.0,0.0,16.19985032081604,9.719846725463867,0.0,0.0,0.0,0.0,6.479914903640747,9.719921827316284,3.23998761177063,0.0,0.0,0.0
"101,148",2505.8109193602204,3.239884376525879,200.86749267578125,87.03048175643472,169.13150818207683,42.11728310585022,3.239884376525879,200.86749267578125,87.03048175643472,169.13150818207683,42.11728310585022,70745.49462414818,104109.04425201696,48442.579630506734,6544.757351891199,399.55884240094355,3.2397704124450684,70915.75989891315,104283.62256987984,48486.170149492755,6547.997110144296,396.3189668459051,3.2397704124450684,71194.7473101775,104285.75257448497,48437.573115515246,6554.476749674478,399.5587618154638,3.2397704124450684,71363.21014811199,104311.6682741455,48423.54630417356,6541.517968908945,406.038512210285,3.2397704124450684,71502.92679796967,104332.1705281351,48391.55379734133,6541.517871634164,409.2783903879278,3.2397704124450684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.239884376525879,0.0,0.0,0.0,0.0,12.959481239318848,119.87336468696594,68.03464674949646,0.0,0.0,0.0,29.158884525299072,26.579285602008596,28.052710493873146,3.2396011352539062,0.0,0.0,55.07649850845337,64.79696798324585,46.01818425515119,3.2398574352264404,0.0,0.0,19.43836212158203,12.959358930587769,9.71956205368042,0.0,0.0,0.0
