grid_id,grid_area_km2,entry_all__2017,entry_all__2018,entry_all__2019,entry_all__2020,entry_all__2021,entry_productive__2017,entry_productive__2018,entry_productive__2019,entry_productive__2020,entry_productive__2021,exp__2017__00_03,exp__2017__03_06,exp__2017__06_09,exp__2017__09_12,exp__2017__12_20,exp__2017__gt_20,exp__2018__00_03,exp__2018__03_06,exp__2018__06_09,exp__2018__09_12,exp__2018__12_20,exp__2018__gt_20,exp__2019__00_03,exp__2019__03_06,exp__2019__06_09,exp__2019__09_12,exp__2019__12_20,exp__2019__gt_20,exp__2020__00_03,exp__2020__03_06,exp__2020__06_09,exp__2020__09_12,exp__2020__12_20,exp__2020__gt_20,exp__2021__00_03,exp__2021__03_06,exp__2021__06_09,exp__2021__09_12,exp__2021__12_20,exp__2021__gt_20,sel__2017__00_03,sel__2017__03_06,sel__2017__06_09,sel__2017__09_12,sel__2017__12_20,sel__2017__gt_20,sel__2018__00_03,sel__2018__03_06,sel__2018__06_09,sel__2018__09_12,sel__2018__12_20,sel__2018__gt_20,sel__2019__00_03,sel__2019__03_06,sel__2019__06_09,sel__2019__09_12,sel__2019__12_20,sel__2019__gt_20,sel__2020__00_03,sel__2020__03_06,sel__2020__06_09,sel__2020__09_12,sel__2020__12_20,sel__2020__gt_20,sel__2021__00_03,sel__2021__03_06,sel__2021__06_09,sel__2021__09_12,sel__2021__12_20,sel__2021__gt_20
"105,140",73.0836367871529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.806692749846206,75.99594259636075,68.27689806339788,71.209634067498,135.89250923325034,73.73486215554031,35.33206048666261,65.17927034602445,52.089940942502494,77.68441891857222,119.7055344693801,61.71248279646331,35.33206048666261,65.17918213115018,52.089940942502494,71.20967483707503,103.51871014763327,48.7631341083377,28.857416540968647,61.941921551087326,52.78819487328623,67.9721913356407,103.51883889366599,42.28845988348419,32.09482541738771,68.41660269007963,52.78825018639658,64.7348411101921,87.33218575645895,32.57647620275909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"100,141",66.3866925942657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.9545743932911,420.5918560589061,404.0238993794311,549.6291307944878,1487.8448779891519,2034.99639246791,116.95458440687142,423.83177858240464,410.5037565857757,539.9093679923637,1481.365071327546,2034.9963786396324,110.47474126722298,433.55151992685654,404.02392727440485,539.9093613166435,1469.8411569885177,2023.9679791581398,110.47474126722298,430.31160932428696,404.02392727440485,536.66945977398,1460.1214309028549,1999.484417402043,107.23482327367745,427.0716953838573,391.0642915398467,530.1896399993523,1421.2425244144363,1925.3729061874685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"101,141",578.0662436058642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013.8439041175097,6059.720636760488,6630.669022144055,6080.127448490553,12940.689905549965,8223.603251129038,3016.791614637188,6047.587448082719,6642.560680391274,6078.501190655838,12928.29098684554,8194.446587234384,3023.6647866417384,6063.40488282933,6671.997703443789,6065.541703694474,12866.937864230662,8188.55140804403,3000.706815820582,6036.470362956851,6673.6232868390925,6072.021209471833,12882.794077310376,8172.071785986658,2993.9347458951615,6016.218085529291,6615.308813686932,6015.332794598036,12827.718353900724,8105.0012184928455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"102,141",982.0263574565336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5871.406401588402,14327.354793455088,17116.07106881048,14221.102765941621,17545.48685236538,4766.82561266843,5832.1653398439,14250.258237219794,17059.22103904743,14150.21810969465,17470.446712532234,4708.5178853315465,5809.487545625837,14272.882481129966,17075.036376284617,14153.456691590478,17473.330118133505,4752.242352428624,5803.0082858964515,14218.19282934619,17075.034998702067,14140.905795024422,17439.31196557026,4739.284043731877,5760.894992725523,14172.83896467639,17015.114436556312,14114.990091012505,17384.254348673538,4743.729589395897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"103,141",1453.4043743663183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12771.077668793063,28851.878137974643,22091.412299403022,11400.988846014061,7579.69350010554,707.229339244319,12780.792924471465,28897.506789808645,22091.03147012486,11400.594076426825,7598.694614864798,703.9899836802016,12758.1196242052,28960.515428751594,22083.324393647326,11409.967461763645,7582.499482847662,718.1896159069211,12741.074539713769,28990.901973928194,22120.108024778554,11407.077373059592,7559.8300070538235,690.665650136798,12776.697471194177,28977.98559465596,22138.50131081413,11426.511637957892,7566.107821888082,682.574658091863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"104,141",2205.7437286092463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13778.081696476656,25323.80616140272,17846.565318792942,10576.518292357874,8731.021897937737,2048.485605996263,13852.923254810594,25336.300991115386,17854.03154145035,10545.303115630619,8656.885146503822,2003.1508491450666,13856.279741444307,25352.48529416066,17923.091166074602,10571.203541541568,8727.033300126766,2059.8223469210607,13791.17550303235,25373.54031981861,17893.949359472124,10589.548312529396,8867.345781053282,2118.1078810645085,13773.939593902289,25351.46656157924,17894.348375156813,10626.777247509302,8963.41645211706,2155.3524820374505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"105,141",1503.226002040825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3715.7720952875475,5183.536308080075,4738.939265652265,4128.042571334277,6614.414681377598,2451.650658868341,3733.7101254154654,5248.282400161145,4718.260962465698,4088.349608703689,6614.239394186057,2488.885045160967,3726.6998014225683,5278.605822952121,4742.971538733502,4059.2146742783348,6411.846922602373,2440.3288992545185,3722.9157274947447,5340.299471484915,4713.327136004205,4074.2673449366703,6180.998931649153,2320.5598171131287,3779.739188811359,5354.861174994825,4720.397033703562,4096.928193077387,6217.677594064264,2344.884618439394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"106,141",215.08809679289737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4727.752964264739,3496.506885057337,2289.0498396574285,851.5017989719614,384.7597130635205,25.877542176901123,4730.240370164198,3535.1128472814376,2334.35612098563,841.7926972950205,386.3841539345535,25.877542176901123,4732.321491755692,3528.641299710554,2311.702871960285,835.3199907387003,378.2998282516704,25.877542176901123,4717.8029079212865,3549.5037338275533,2342.453545449762,838.5563956344828,378.2995948398815,25.877542176901123,4699.84435820673,3565.8245483632177,2378.050520061044,828.8481875503763,378.2994289005504,29.113825002371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"108,141",96.10327355010156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.3514049754424,944.106612741246,829.1786119283414,460.9600077638439,279.09468505990276,19.39292073249817,474.1765585329018,946.3879083053738,854.2498720468259,480.35288891885796,313.82449484899934,22.62514328956604,495.6481106758118,970.6225511363907,870.4102361978269,486.84279587035087,320.2885966403812,22.62514328956604,502.1126964569092,992.9693215005539,869.8644993473501,493.30687763457206,329.984383354935,25.857378482818604,516.6510889558231,1001.9558450969995,884.4025346008002,493.30693485503105,333.2165932758182,25.857378482818604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"109,141",29.391816529405492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.71624418052974,312.58654766643747,337.19525608642437,288.4371628536898,155.0861759344737,3.2316622734069824,133.65779875867509,314.20912138434016,346.8906992398057,286.35883865169455,158.3181047598521,3.2316622734069824,133.65772770993848,327.02231500663015,350.12247905357214,284.11582958371037,163.15946994762794,6.463558673858643,139.89305343627927,339.12577199468427,351.74476445889945,283.1272229110494,156.69609510010366,6.463558673858643,143.12498846054078,346.0709343723222,354.9763842133915,289.5909119998708,163.1595889241088,6.463558673858643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
