schema,model,outcome,variable,coef,std_err,p_value,ci_low,ci_high,n,r2,adj_r2,aic,bic
10y_1985_2024,NEEA ANCOVA frontier,neea_t2_2026,frontier_decade_c,1.4231055491749927,0.4421922440443726,0.0012895464544716187,0.5564246766050762,2.289786421744909,226,0.48244416471650353,0.47545016694240216,1276.5178619617961,1290.2000019588852
10y_1985_2024,NEEA ANCOVA frontier,neea_t2_2026,log_cane_area,1.2918347932879044,0.642848971328669,0.04447922612396054,0.031873961985091404,2.551795624590717,226,0.48244416471650353,0.47545016694240216,1276.5178619617961,1290.2000019588852
10y_1985_2024,Delta VOL frontier,delta_vol_pct,Intercept,-8.36261569268779,11.435137711302744,0.4645906177101091,-30.77507376509695,14.049842379721369,222,0.32393453475603695,0.3146308815646063,1556.5048201713246,1570.1155296988136
10y_1985_2024,Delta VOL frontier,delta_vol_pct,vol_pct_first_c,-0.5082117298236187,0.16317747126971602,0.0018427419869035979,-0.8280336966005815,-0.18838976304665594,222,0.32393453475603695,0.3146308815646063,1556.5048201713246,1570.1155296988136
10y_1985_2024,Delta VOL frontier,delta_vol_pct,frontier_decade_c,-1.3247555359384637,0.7823898745280714,0.09041424289732164,-2.8582115118822955,0.20870044000536803,222,0.32393453475603695,0.3146308815646063,1556.5048201713246,1570.1155296988136
10y_1985_2024,Delta VOL frontier,delta_vol_pct,log_cane_area,0.6136369326795162,1.0455261957888804,0.55725955815799,-1.4355567559598623,2.662830621318895,222,0.32393453475603695,0.3146308815646063,1556.5048201713246,1570.1155296988136
10y_1985_2024,Delta VOL share recent 2015+,delta_vol_pct,Intercept,-7.089309354768604,12.477655718252516,0.5699260856513846,-31.545065174033795,17.366446464496583,222,0.32409638858379575,0.3147949627386186,1556.4516657751856,1570.0623753026746
10y_1985_2024,Delta VOL share recent 2015+,delta_vol_pct,vol_pct_first_c,-0.5030037834656733,0.16450701865234096,0.002230849489605897,-0.8254316152283205,-0.18057595170302615,222,0.32409638858379575,0.3147949627386186,1556.4516657751856,1570.0623753026746
10y_1985_2024,Delta VOL share recent 2015+,delta_vol_pct,share_recent_ge_2015,-3.538626034654137,2.3752470199034805,0.13627871088876392,-8.194024648051052,1.1167725787427774,222,0.32409638858379575,0.3147949627386186,1556.4516657751856,1570.0623753026746
10y_1985_2024,Delta VOL share recent 2015+,delta_vol_pct,log_cane_area,0.682611038982103,1.043969122320285,0.5132011494043227,-1.3635308417375458,2.7287529197017517,222,0.32409638858379575,0.3147949627386186,1556.4516657751856,1570.0623753026746
10y_1985_2024,Delta VOL share old <=1995,delta_vol_pct,Intercept,-12.891120512738553,10.545762717417142,0.22155711011516033,-33.5604356283814,7.778194602904296,222,0.3197118019541815,0.3103500377608903,1557.8871288363493,1571.4978383638384
10y_1985_2024,Delta VOL share old <=1995,delta_vol_pct,vol_pct_first_c,-0.5112503925056318,0.16236032238957043,0.001639070828263865,-0.829470776907502,-0.19303000810376153,222,0.3197118019541815,0.3103500377608903,1557.8871288363493,1571.4978383638384
10y_1985_2024,Delta VOL share old <=1995,delta_vol_pct,share_old_le_1995,2.7021406248526105,2.1382093849551715,0.20632338036182385,-1.4886727610650654,6.8929540107702865,222,0.3197118019541815,0.3103500377608903,1557.8871288363493,1571.4978383638384
10y_1985_2024,Delta VOL share old <=1995,delta_vol_pct,log_cane_area,0.9610581845548934,0.9987954250574905,0.3359404871574666,-0.9965448764811625,2.9186612455909495,222,0.3197118019541815,0.3103500377608903,1557.8871288363493,1571.4978383638384
10y_1985_2024,VOL ANCOVA frontier,vol_pct_t2_2026,Intercept,84.21120009678577,11.435137711302765,1.7814706069254453e-13,61.79874202437657,106.62365816919498,222,0.335289529513232,0.3261421377175425,1556.5048201713246,1570.1155296988136
10y_1985_2024,VOL ANCOVA frontier,vol_pct_t2_2026,vol_pct_first_c,0.4917882701763808,0.16317747126971605,0.0025797694146875013,0.17196630339941799,0.8116102369533437,222,0.335289529513232,0.3261421377175425,1556.5048201713246,1570.1155296988136
10y_1985_2024,VOL ANCOVA frontier,vol_pct_t2_2026,frontier_decade_c,-1.324755535938467,0.7823898745280718,0.09041424289732099,-2.8582115118823,0.20870044000536558,222,0.335289529513232,0.3261421377175425,1556.5048201713246,1570.1155296988136
10y_1985_2024,VOL ANCOVA frontier,vol_pct_t2_2026,log_cane_area,0.6136369326795241,1.0455261957888826,0.5572595581579859,-1.435556755959859,2.662830621318907,222,0.335289529513232,0.3261421377175425,1556.5048201713246,1570.1155296988136
5y_1985_2024,Delta NEEA frontier,delta_neea,Intercept,-14.902149808070389,8.05490874227082,0.0643033754413055,-30.68948084167802,0.8851812255372433,226,0.25138459907810384,0.24126817474132145,1275.1391375020744,1288.8212774991634
5y_1985_2024,Delta NEEA frontier,delta_neea,neea_first_c,-0.3571539982040577,0.05842189822155051,9.755597755037702e-10,-0.4716588146267613,-0.24264918178135406,226,0.25138459907810384,0.24126817474132145,1275.1391375020744,1288.8212774991634
5y_1985_2024,Delta NEEA frontier,delta_neea,frontier_decade_c,1.5757344529968589,0.4650540808609633,0.0007033186772320136,0.6642452036459928,2.487223702347725,226,0.25138459907810384,0.24126817474132145,1275.1391375020744,1288.8212774991634
5y_1985_2024,Delta NEEA frontier,delta_neea,log_cane_area,1.4693806040000206,0.7218818560306037,0.04180196902699706,0.05451816508710894,2.8842430429129324,226,0.25138459907810384,0.24126817474132145,1275.1391375020744,1288.8212774991634
5y_1985_2024,Delta NEEA share recent 2015+,delta_neea,Intercept,-18.571048989081802,8.425369319326128,0.02751153385426082,-35.08446941140976,-2.0576285667538414,226,0.25827354663910274,0.2482502161882797,1273.0498004375813,1286.7319404346704
5y_1985_2024,Delta NEEA share recent 2015+,delta_neea,neea_first_c,-0.3680675245089099,0.058462289512833145,3.0579681568612067e-10,-0.48265150640781657,-0.2534835426100032,226,0.25827354663910274,0.2482502161882797,1273.0498004375813,1286.7319404346704
5y_1985_2024,Delta NEEA share recent 2015+,delta_neea,share_recent_ge_2015,5.374790106161887,1.4220878987239036,0.00015713964709136073,2.5875490418127924,8.162031170510982,226,0.25827354663910274,0.2482502161882797,1273.0498004375813,1286.7319404346704
5y_1985_2024,Delta NEEA share recent 2015+,delta_neea,log_cane_area,1.6308800485338684,0.7206056826458315,0.023622912826666658,0.21851886349313876,3.043241233574598,226,0.25827354663910274,0.2482502161882797,1273.0498004375813,1286.7319404346704
5y_1985_2024,Delta NEEA share old <=1995,delta_neea,Intercept,-10.105731738447275,7.260473101523659,0.16395771973120232,-24.33599752815547,4.12453405126092,226,0.23890174123939867,0.22861662963452556,1278.87652193335,1292.558661930439
5y_1985_2024,Delta NEEA share old <=1995,delta_neea,neea_first_c,-0.3554555009660845,0.05940903583991027,2.1881036336346785e-09,-0.4718950715685579,-0.23901593036361113,226,0.23890174123939867,0.22861662963452556,1278.87652193335,1292.558661930439
5y_1985_2024,Delta NEEA share old <=1995,delta_neea,share_old_le_1995,-3.6669306317192887,1.2689368010287303,0.003855284836872148,-6.154001060393069,-1.1798602030455085,226,0.23890174123939867,0.22861662963452556,1278.87652193335,1292.558661930439
5y_1985_2024,Delta NEEA share old <=1995,delta_neea,log_cane_area,1.1229485512950466,0.671419688708635,0.09442602553222995,-0.19300985708497254,2.438906959675066,226,0.23890174123939867,0.22861662963452556,1278.87652193335,1292.558661930439
5y_1985_2024,NEEA ANCOVA frontier,neea_t2_2026,Intercept,44.34157826210501,8.054908742270841,3.693489522295901e-08,28.55424722849734,60.12890929571268,226,0.4855919290228854,0.47864046860427567,1275.1391375020744,1288.8212774991634
5y_1985_2024,NEEA ANCOVA frontier,neea_t2_2026,neea_first_c,0.6428460017959449,0.058421898221550375,3.6753709612391498e-28,0.5283411853732415,0.7573508182186482,226,0.4855919290228854,0.47864046860427567,1275.1391375020744,1288.8212774991634
5y_1985_2024,NEEA ANCOVA frontier,neea_t2_2026,frontier_decade_c,1.5757344529968564,0.465054080860964,0.0007033186772320411,0.6642452036459889,2.487223702347724,226,0.4855919290228854,0.47864046860427567,1275.1391375020744,1288.8212774991634
5y_1985_2024,NEEA ANCOVA frontier,neea_t2_2026,log_cane_area,1.4693806040000212,0.7218818560306057,0.04180196902699753,0.05451816508710561,2.884243042912937,226,0.4855919290228854,0.47864046860427567,1275.1391375020744,1288.8212774991634
5y_1985_2024,Delta VOL frontier,delta_vol_pct,Intercept,-7.515122862533182,12.715492790667293,0.5545063715886454,-32.43703077791978,17.406785052853415,222,0.32303050258468047,0.31371440858355215,1556.8014794261776,1570.4121889536666
5y_1985_2024,Delta VOL frontier,delta_vol_pct,vol_pct_first_c,-0.505906841238606,0.16410236951989182,0.002050123035370707,-0.8275415752752775,-0.1842721072019345,222,0.32303050258468047,0.31371440858355215,1556.8014794261776,1570.4121889536666
5y_1985_2024,Delta VOL frontier,delta_vol_pct,frontier_decade_c,-1.414600729156406,0.8615542676960875,0.10060717483069645,-3.103216064567518,0.274014606254706,222,0.32303050258468047,0.31371440858355215,1556.8014794261776,1570.4121889536666
5y_1985_2024,Delta VOL frontier,delta_vol_pct,log_cane_area,0.5328025565585194,1.1537523781266543,0.6442249321920632,-1.7285105516471608,2.7941156647642,222,0.32303050258468047,0.31371440858355215,1556.8014794261776,1570.4121889536666
5y_1985_2024,Delta VOL share recent 2015+,delta_vol_pct,Intercept,-2.304342062907085,13.98621337707898,0.8691343778124015,-29.71681656207421,25.10813243626004,222,0.3267987259549763,0.3175344882387603,1555.562306163179,1569.173015690668
5y_1985_2024,Delta VOL share recent 2015+,delta_vol_pct,vol_pct_first_c,-0.49503486790586726,0.1650054569849993,0.002698802618544891,-0.818439620849039,-0.17163011496269553,222,0.3267987259549763,0.3175344882387603,1555.562306163179,1569.173015690668
5y_1985_2024,Delta VOL share recent 2015+,delta_vol_pct,share_recent_ge_2015,-5.399900916217925,3.370190861523114,0.10909951049177301,-12.005353625829246,1.2055517933933952,222,0.3267987259549763,0.3175344882387603,1555.562306163179,1569.173015690668
5y_1985_2024,Delta VOL share recent 2015+,delta_vol_pct,log_cane_area,0.2329927491227577,1.1852731146785225,0.8441616634781681,-2.0900998674907596,2.5560853657362754,222,0.3267987259549763,0.3175344882387603,1555.562306163179,1569.173015690668
5y_1985_2024,Delta VOL share old <=1995,delta_vol_pct,Intercept,-12.70944718819921,11.346450673909436,0.2626603435483187,-34.948081861421926,9.52918748502351,222,0.3191916828764172,0.3098227610811385,1558.05679563014,1571.667505157629
5y_1985_2024,Delta VOL share old <=1995,delta_vol_pct,vol_pct_first_c,-0.5104957864693647,0.1624655535549053,0.001676957067478623,-0.8289224201653425,-0.19206915277338693,222,0.3191916828764172,0.3098227610811385,1558.05679563014,1571.667505157629
5y_1985_2024,Delta VOL share old <=1995,delta_vol_pct,share_old_le_1995,2.8823687462998873,2.1442003252872004,0.1788634183800606,-1.320186666902094,7.084924159501869,222,0.3191916828764172,0.3098227610811385,1558.05679563014,1571.667505157629
5y_1985_2024,Delta VOL share old <=1995,delta_vol_pct,log_cane_area,0.9334572098080787,1.0640676977515195,0.3803489130704565,-1.1520771548973516,3.018991574513509,222,0.3191916828764172,0.3098227610811385,1558.05679563014,1571.667505157629
5y_1985_2024,VOL ANCOVA frontier,vol_pct_t2_2026,Intercept,85.05869292694044,12.715492790667275,2.2412653391303036e-11,60.136785011553876,109.980600842327,222,0.3344006811977204,0.32524105754447796,1556.8014794261776,1570.4121889536666
5y_1985_2024,VOL ANCOVA frontier,vol_pct_t2_2026,vol_pct_first_c,0.49409315876139137,0.164102369519891,0.00260488554231273,0.1724584247247215,0.8157278927980612,222,0.3344006811977204,0.32524105754447796,1556.8014794261776,1570.4121889536666
5y_1985_2024,VOL ANCOVA frontier,vol_pct_t2_2026,frontier_decade_c,-1.4146007291564024,0.8615542676960869,0.1006071748306971,-3.1032160645675133,0.2740146062547084,222,0.3344006811977204,0.32524105754447796,1556.8014794261776,1570.4121889536666
5y_1985_2024,VOL ANCOVA frontier,vol_pct_t2_2026,log_cane_area,0.532802556558533,1.1537523781266523,0.6442249321920541,-1.7285105516471437,2.7941156647642096,222,0.3344006811977204,0.32524105754447796,1556.8014794261776,1570.4121889536666
pre_renovabio_1985_2015,Delta NEEA frontier,delta_neea,Intercept,-15.494330657985925,5.906752770144465,0.008711951575550441,-27.071353353051272,-3.917307962920578,225,0.26409022576762964,0.2541005003255613,1266.0185962543987,1279.6829978632163
pre_renovabio_1985_2015,Delta NEEA frontier,delta_neea,neea_first_c,-0.352061551278296,0.05752947582901427,9.376787247050452e-10,-0.46481725195263157,-0.23930585060396048,225,0.26409022576762964,0.2541005003255613,1266.0185962543987,1279.6829978632163
pre_renovabio_1985_2015,Delta NEEA frontier,delta_neea,frontier_decade_c,1.9614238385816278,0.5003151810301611,8.841076427801025e-05,0.9808241028438747,2.942023574319381,225,0.26409022576762964,0.2541005003255613,1266.0185962543987,1279.6829978632163
pre_renovabio_1985_2015,Delta NEEA frontier,delta_neea,log_cane_area,1.54166564114951,0.5372661000886443,0.00411168356281746,0.4886434348614752,2.5946878474375445,225,0.26409022576762964,0.2541005003255613,1266.0185962543987,1279.6829978632163
pre_renovabio_1985_2015,Delta NEEA share recent 2015+,delta_neea,Intercept,-20.358772223582047,6.000502343757739,0.0006917085690854186,-32.1195407064954,-8.598003740668696,225,0.2797472199370048,0.2699700328773261,1261.179906445302,1274.8443080541197
pre_renovabio_1985_2015,Delta NEEA share recent 2015+,delta_neea,neea_first_c,-0.3699187016008585,0.05746152771004416,1.2131656317253774e-10,-0.4825412264091954,-0.2572961767925216,225,0.2797472199370048,0.2699700328773261,1261.179906445302,1274.8443080541197
pre_renovabio_1985_2015,Delta NEEA share recent 2015+,delta_neea,share_recent_ge_2015,7.2540752045383545,1.5203590845671415,1.8304910145960341e-06,4.274226155218471,10.233924253858238,225,0.2797472199370048,0.2699700328773261,1261.179906445302,1274.8443080541197
pre_renovabio_1985_2015,Delta NEEA share recent 2015+,delta_neea,log_cane_area,1.8036132846346655,0.5170126803414091,0.00048568769389870016,0.790287051614984,2.816939517654347,225,0.2797472199370048,0.2699700328773261,1261.179906445302,1274.8443080541197
pre_renovabio_1985_2015,Delta NEEA share old <=1995,delta_neea,Intercept,-11.50620274610771,5.395607406850002,0.03296469985969757,-22.08139893825127,-0.9310065539641528,225,0.248688405594221,0.23848960567016064,1270.679009972483,1284.3434115813006
pre_renovabio_1985_2015,Delta NEEA share old <=1995,delta_neea,neea_first_c,-0.350124061034156,0.05882513855524041,2.6497245229934547e-09,-0.46541921398800573,-0.23482890808030626,225,0.248688405594221,0.23848960567016064,1270.679009972483,1284.3434115813006
pre_renovabio_1985_2015,Delta NEEA share old <=1995,delta_neea,share_old_le_1995,-4.325669553391003,1.2303518475840056,0.0004384330963265394,-6.737114862967967,-1.9142242438140378,225,0.248688405594221,0.23848960567016064,1270.679009972483,1284.3434115813006
