cnpj_clean,buffer_km,prior_entry_area_total_ha,prior_pasture_area_ha,prior_pasture_share,prior_annual_agriculture_area_ha,prior_annual_agriculture_share,prior_perennial_agriculture_area_ha,prior_perennial_agriculture_share,prior_agricultural_mosaic_area_ha,prior_agricultural_mosaic_share,prior_forestry_area_ha,prior_forestry_share,prior_native_vegetation_area_ha,prior_native_vegetation_share,prior_other_uses_area_ha,prior_other_uses_share,prior_productive_share,source_method,origin_year_window
00297598000122,150,91902.91324273191,32500.324927764323,0.3536375919001087,53897.8331762797,0.5864649038265627,0.0,0.0,999.206971684453,0.01087241890847758,75.58872265751334,0.000822484510995534,4392.3116269523125,0.04779295314993375,37.64781739360606,0.0004096477039217624,0.9517973991461445,grid_intersection_approximation,1987-2015
00372496000124,150,2445167.341376323,239059.99921209703,0.09776835931300154,824200.1562797702,0.33707310838523175,17830.510548558475,0.007292143260232705,1333881.320648938,0.5455173959170132,1520.872605357834,0.0006219912149250992,25657.332551813404,0.010493078374493396,3017.149529788025,0.0012339235351024064,0.9882729980904043,grid_intersection_approximation,1987-2015
00595322000120,150,719662.5457482979,78046.80478534599,0.10844916863666108,479262.85655485454,0.6659549804089385,0.0,0.0,159461.56609071733,0.22157824807307538,82.84025699597233,0.00011510986292865339,1913.0617505183775,0.0026582761070734827,895.4163098656857,0.0012442169113228488,0.9960975069816036,grid_intersection_approximation,1987-2015
01105558000102,150,62686.339765785495,18539.308389959424,0.295747182866757,24820.01598685764,0.39593978655624945,171.48031331043052,0.002735529207019123,18675.736725865223,0.2979235475486883,34.16684787455551,0.0005450445504110281,384.94613914570766,0.006140829733941702,60.685362772512136,0.0009680795369334117,0.992891090729125,grid_intersection_approximation,1987-2015
02043917000107,150,678882.4441519864,86195.93331013808,0.12696739185501865,418078.37262376386,0.6158332362622793,0.0,0.0,173022.81874824464,0.25486418191940863,44.54555098376663,6.56160007781758e-05,1099.734840090604,0.0016199193977748498,441.03907876550454,0.0006496545647404691,0.9977304260374846,grid_intersection_approximation,1987-2015
02414858000470,150,213971.035105947,91211.80279512699,0.42628107467893395,38715.9476816484,0.1809401336142452,0.0,0.0,81354.55126457661,0.3802129163150246,32.16718473175798,0.00015033429508732576,2539.977735052131,0.011870661530400457,116.58844481109628,0.0005448795663084394,0.987584458903291,grid_intersection_approximation,1987-2015
02460988000105,150,221413.67187027278,93991.47639690286,0.42450619965316716,39562.69098060211,0.1786822405609264,0.0,0.0,85080.02028393466,0.3842582057614916,40.510563509208374,0.0001829632432677585,2615.405019352542,0.011812301369018074,123.56862597142616,0.0005580894121291008,0.9876296092188529,grid_intersection_approximation,1987-2015
02635522000195,150,212675.61804967374,90175.1280284311,0.42400313141381957,38028.28586755564,0.17880886495730572,0.0,0.0,81780.49056908964,0.38453157592323783,37.27969268155178,0.0001752889824579916,2533.023599806588,0.01191026796129945,121.4102921091964,0.0005708707618794324,0.9875188612768211,grid_intersection_approximation,1987-2015
02635522004930,150,217984.0682398113,92779.91848009729,0.4256270617815386,39181.2891218468,0.17974381998753322,0.0,0.0,83277.17836328207,0.38203332489265296,36.33932836738153,0.00016670634996775757,2589.0733173253516,0.01187735112126189,120.2696288924346,0.0005517358670456691,0.9875709130116925,grid_intersection_approximation,1987-2015
02678100000105,150,33662.5999858918,4662.044223051011,0.13849329003121869,24623.76583312555,0.7314873433259915,1.9616595430962958,5.827415422214681e-05,4135.205749965755,0.12284273204383632,3.7059385061514156,0.00011009067949904633,219.50168579454854,0.006520639697662777,16.414895905685412,0.00048763006756949836,0.9929917302347677,grid_intersection_approximation,1987-2015
02773950000184,150,1126323.739605179,136492.05170955817,0.12118367651329451,645292.4691727194,0.5729191763275094,1.7433984119825245,1.5478661690942024e-06,340068.7030737561,0.3019280257672307,44.431614943494196,3.9448351642725056e-05,1890.1770145590167,0.0016781827001369947,2534.163621230972,0.002249942474016659,0.9960718748258465,grid_intersection_approximation,1987-2015
