cnpj_clean,cane_area_total_ha,mean_first_key_year,first_entry_year,last_entry_year,n_entry_years,schema,buffer_km,frontier_source_method,frontier_year_window,frontier_area_definition,cane_area_total_ha_approx_from_origin
09022388000104,616844.2105508514,2010.3637891095993,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,616844.2105508514
09075242000119,3893.110478947671,2005.9138058586473,1989.0,2015.0,27.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3893.110478947671
09538989000166,295165.8887814583,2010.85200870805,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,295165.8887814583
09538989000409,1429966.1193607564,2002.7359800132788,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1429966.1193607564
09538989000670,1356426.371878382,2002.5703152280507,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1356426.371878382
09538989000751,1244180.958945088,2002.1442225040628,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1244180.958945088
10249419000216,860864.6952407667,2010.0175619705956,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,860864.6952407667
10249419000305,795897.4962739861,2009.1741209377756,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,795897.4962739861
10452413000160,49589.49010000367,2011.4518372548957,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,49589.49010000367
10921675000127,0.0,,,,,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,0.0
11092881000134,711675.5547068687,2009.3315087132692,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,711675.5547068687
12229415001001,841131.0912773955,2008.5324810970606,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,841131.0912773955
12229415001435,1667465.8178284771,2005.0145079109243,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1667465.8178284771
12229415001605,631179.1416142718,2009.6951021530376,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,631179.1416142718
12282034001762,934293.385459379,2004.0702894939154,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,934293.385459379
13537735000281,1859628.770662851,2003.9480762695046,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1859628.770662851
13537735000362,1416407.8887032936,2003.5067884807481,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1416407.8887032936
15009178000170,121386.02129617418,2005.6304234071993,1989.0,2015.0,27.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,121386.02129617418
15043391000107,22606.76209520361,2009.4333125696844,1989.0,2015.0,27.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,22606.76209520361
15444904000183,676298.4906056868,2006.6628578918276,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,676298.4906056868
15527906000721,340726.7531772668,2009.4620168368215,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,340726.7531772668
15527906002937,79546.68765726844,2009.4611796105878,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,79546.68765726844
15527906003585,453467.5266313555,2010.0866640566778,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,453467.5266313555
15527906003666,693085.2813985182,1998.7438788414916,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,693085.2813985182
16617789000164,41305.01991347606,2009.7407071146984,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,41305.01991347606
19537471000161,1862081.6943518643,2004.2391211943311,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1862081.6943518643
19818301000155,534691.6188356315,2008.4347623359708,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,534691.6188356315
21783238000100,46904.602527360505,2011.3374615687553,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,46904.602527360505
22587687000146,253397.73613573107,2001.708586671004,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,253397.73613573107
23796998000188,815.2103993064053,2007.4234585240868,1988.0,2015.0,20.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,815.2103993064053
23858708000183,249093.85124105605,2010.1323731066122,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,249093.85124105605
28144326000101,572859.4688405236,2008.5893399642111,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,572859.4688405236
33664228000135,123128.0422814632,2005.7550688015947,1989.0,2015.0,27.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,123128.0422814632
35637796000172,1483123.443569316,2003.3382200263293,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1483123.443569316
37216363000250,480735.8102886695,2009.8254532212895,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,480735.8102886695
38278706000192,741803.3906054792,1999.1856454104325,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,741803.3906054792
43533819000399,2007085.6013607674,2003.2197048831283,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2007085.6013607674
43545284000104,1420890.4705341503,2006.3846313207764,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1420890.4705341503
43619832001760,1536549.3830041222,2003.3670140825352,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1536549.3830041222
43932102000581,1483353.0347290772,2003.4254903916967,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1483353.0347290772
44207249000148,737476.1280904479,1998.308977514827,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,737476.1280904479
44209336003583,694140.5742259558,1998.2394728040736,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,694140.5742259558
44330975000153,1849215.4569284837,2002.2100418858022,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1849215.4569284837
44330975002288,1807218.846708228,2006.175810101019,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1807218.846708228
44330975002520,984328.8003114306,2007.3580835437274,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,984328.8003114306
44346583000182,2072818.4708462048,2002.205857077209,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2072818.4708462048
44373108000103,1429966.1193607564,2002.7359800132788,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1429966.1193607564
44691236000197,1025760.8904007642,2000.5497883821079,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1025760.8904007642
44836856000177,287037.36368745664,1999.1244638746641,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,287037.36368745664
44845915000173,1698972.2385013162,2005.5630310528556,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1698972.2385013162
44870939000182,1685927.1095240521,2000.2281792806773,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1685927.1095240521
45281813000135,1154064.5012239665,2000.4394214952745,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1154064.5012239665
45353547000109,928341.7668806781,1998.9610326839884,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,928341.7668806781
45483450000110,1635437.5315387684,2002.8855319497318,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1635437.5315387684
45483450002164,1493243.764195958,2002.6695380563933,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1493243.764195958
45765914000181,1088868.0645834766,1999.1415192753673,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1088868.0645834766
45902707000121,1669537.958263579,2003.770838320713,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1669537.958263579
45968162000156,1584492.9816363784,2003.174796491091,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1584492.9816363784
47063128000168,2061448.6173427016,2003.0290288684776,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2061448.6173427016
47080619001199,2431893.3247697004,2004.0170322960828,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2431893.3247697004
47080619003051,2104349.673912653,2005.3996201512398,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2104349.673912653
47080619003302,2146265.3695393414,2002.3960491720654,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2146265.3695393414
47080619006158,1739805.2575219262,2000.426263736625,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1739805.2575219262
47080619006239,2170750.125041235,2002.258260562197,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2170750.125041235
47254396000167,458112.31631540594,1997.8712326902955,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,458112.31631540594
47524632000118,1572841.7861067986,2002.6609049204405,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1572841.7861067986
47524632000894,1905170.6633317238,2004.0525192897542,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1905170.6633317238
47902283000120,7511.3787686766045,2012.34075505687,1990.0,2015.0,18.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,7511.3787686766045
48295562001108,1482758.263577317,2003.4615918696234,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1482758.263577317
48295562001450,1303422.0613829668,2004.9866965913584,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1303422.0613829668
48295562001884,1347985.850375088,2004.655902738876,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1347985.850375088
48295562001965,1320924.9700455691,2003.6599246496628,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1320924.9700455691
48708267046156,1779754.716664816,2001.4889157642467,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1779754.716664816
49049638000106,905996.900626607,1999.2193415897725,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,905996.900626607
49213747000117,1868367.3679797277,2000.9044038920497,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1868367.3679797277
49213747011585,1868367.3679797277,2000.9044038920497,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1868367.3679797277
49213747011828,1532087.485274879,1999.7553093503263,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1532087.485274879
49213747012980,2157360.568226622,2003.4898837383541,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2157360.568226622
49605157000210,342073.6998491813,2002.3206862995337,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,342073.6998491813
49972326000170,1994051.341424045,2005.6421001911099,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1994051.341424045
49972326003861,261007.86504221498,2010.2591119722188,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,261007.86504221498
49976251000103,1356911.4935007398,2001.1734801539208,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1356911.4935007398
50227255000160,1276757.8178207325,2002.2573145453025,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1276757.8178207325
50376938000189,1450564.5406158478,1999.9042720513498,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1450564.5406158478
50376938000936,1069496.2277674414,2005.1530101308135,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1069496.2277674414
51466860000156,1398415.4681159754,1999.5829423557354,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1398415.4681159754
51466860002957,708248.6726209816,1997.9689493624862,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,708248.6726209816
51466860005034,1076474.3216146596,1999.3478383183162,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1076474.3216146596
51466860006278,799643.4921665229,2010.344128919451,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,799643.4921665229
51843514000140,1948149.891468094,2001.9950157637124,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1948149.891468094
51843514009600,1825354.1246113374,2004.0811464814117,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1825354.1246113374
51990778000126,2072818.4708462048,2002.205857077209,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2072818.4708462048
53009825000133,1706443.9579635856,2001.4394613978802,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1706443.9579635856
53172300000114,1606626.784012152,2002.6758057644872,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1606626.784012152
