cnpj_clean,buffer_km,prior_entry_area_total_ha,prior_pasture_area_ha,prior_pasture_share,prior_annual_agriculture_area_ha,prior_annual_agriculture_share,prior_perennial_agriculture_area_ha,prior_perennial_agriculture_share,prior_agricultural_mosaic_area_ha,prior_agricultural_mosaic_share,prior_forestry_area_ha,prior_forestry_share,prior_native_vegetation_area_ha,prior_native_vegetation_share,prior_other_uses_area_ha,prior_other_uses_share,prior_productive_share,source_method,origin_year_window
00297598000122,50,4376.475169620373,78.20150819085863,0.017868605478148305,3727.618544727496,0.851739904890364,0.0,0.0,399.22919941289086,0.09122163017950381,0.0,0.0,159.10846962892742,0.03635539183071131,12.31744766020036,0.0028144676212726706,0.9608301405480161,grid_intersection_approximation,1987-2015
00372496000124,50,309527.0659995838,28166.859430049746,0.09099966537364981,104632.14881522786,0.3380387704620589,582.9675653134111,0.0018834138573012383,171862.52333570184,0.5552423106544515,159.31545425327528,0.0005147060524054122,3868.9584321537327,0.012499580350620888,254.29296688396465,0.0008215532495122949,0.9866788663998668,grid_intersection_approximation,1987-2015
00595322000120,50,79025.20623777839,4460.061962441727,0.05643847292244803,64570.41962795369,0.8170863791695552,0.0,0.0,9816.422744213382,0.12421888169044211,17.109456298232097,0.00021650631631066642,148.792674643668,0.0018828508235203684,12.399772227684073,0.00015690907772356185,0.9979602400987561,grid_intersection_approximation,1987-2015
01105558000102,50,22613.27280906081,3879.3815273433706,0.17155329792815124,10484.778836349475,0.4636559654535444,137.81589544734666,0.006094469235436183,8012.262044244891,0.35431678164845265,3.9677287824360135,0.00017546017402868822,82.8676508592953,0.0036645580477891477,12.199126033998585,0.0005394675125977594,0.9957959744396132,grid_intersection_approximation,1987-2015
02043917000107,50,61180.74235481648,1853.5350780301396,0.03029605406355811,52964.04622229365,0.8656979988103075,0.0,0.0,6264.347120664677,0.10239083214019735,13.434018766904034,0.00021957920498894427,75.82692395096704,0.0012393920216137674,9.55299111014338,0.00015614375933428528,0.9986044642190519,grid_intersection_approximation,1987-2015
02414858000470,50,78643.03500943894,34665.9381547822,0.4408011230825654,9570.202773424613,0.12169167647555784,0.0,0.0,33457.57006806682,0.4254358960593415,7.133110687604739,9.070238307497421e-05,895.0746531188055,0.011381486650551779,47.11624935889949,0.0005991153489084503,0.9880193980005397,grid_intersection_approximation,1987-2015
02460988000105,50,87672.17812826962,32264.204531775966,0.36800961514348957,15494.6473528186,0.17673391586266976,0.0,0.0,38699.380002240054,0.4414100439665199,15.396016598455141,0.00017560892095015425,1145.467280779091,0.013065345303765626,53.082944057446674,0.0006054708026049401,0.9863291838936294,grid_intersection_approximation,1987-2015
02635522000195,50,80156.2124154088,28069.7643682557,0.35018825768343964,16026.449471038242,0.19994020411021074,0.0,0.0,34902.724656572376,0.4354338061245876,16.189916720998948,0.00020197956257083182,1090.929325015559,0.013610040845765371,50.15467780591619,0.0006257116734257608,0.9857642474808088,grid_intersection_approximation,1987-2015
02635522004930,50,100192.29447408004,40248.86297590474,0.4017161517976535,14356.875106781124,0.14329320615065141,0.0,0.0,44266.160779440026,0.44181202767935185,14.094433743651747,0.0001406738294360352,1246.8754292386375,0.012444823584324707,59.42574897187056,0.0005931169585825198,0.9869620594570929,grid_intersection_approximation,1987-2015
02678100000105,50,9218.750313952096,39.006876426803636,0.00423125424796122,9003.381981398048,0.9766380121795794,0.0,0.0,170.20579180248424,0.018463000515903626,0.0,0.0,1.5387027263641355,0.00016691012056540782,4.6169615983962995,0.0005008229359904422,0.9993322669434442,grid_intersection_approximation,1987-2015
02773950000184,50,172362.1345017459,6193.753413705029,0.03593453650135837,140006.35286226386,0.8122802219117662,0.0,0.0,25614.31338749566,0.1486075434232697,0.0,0.0,237.3327426421789,0.0013769424666748653,310.38209563917536,0.0018007556969308212,0.9968223018363942,grid_intersection_approximation,1987-2015
02783009000141,50,66331.87807385606,27405.319636199736,0.41315458618080686,9509.897799432303,0.1433684387594706,0.0,0.0,28644.81771259226,0.4318408967811554,26.930436457334142,0.00040599538622061813,726.0573526461174,0.010945828366832937,18.855136528307032,0.00028425452551355645,0.9887699171076535,grid_intersection_approximation,1987-2015
02859452000230,50,257186.12789875723,15970.543479309863,0.06209721966651622,189029.6668771641,0.7349916903433326,0.0,0.0,51765.18221317113,0.20127517232791337,9.017163283514483,3.5060846232982444e-05,214.71135449066526,0.000834848116595105,197.0068113379643,0.0007660086994097798,0.9983991431839951,grid_intersection_approximation,1987-2015
02896264000109,50,38844.55856970253,15807.394169403435,0.40693972982184123,5542.423726535687,0.14268211380470144,0.0,0.0,16922.823951408045,0.4356549430479894,26.254159926326906,0.0006758774174049768,526.9335831139346,0.013565183966974599,18.728979315102517,0.00048215194108835877,0.9859526640919369,grid_intersection_approximation,1987-2015
03345641000338,50,314034.2212083685,54129.230662685986,0.1723672995076867,166454.18577796128,0.5300511044225188,4387.852042611249,0.013972528298754467,88882.33631823417,0.2830339189666174,8.168389314139365,2.601114388969558e-05,95.43284050721142,0.0003038931239404309,77.01517705444627,0.00024524453659254236,0.9994508623394671,grid_intersection_approximation,1987-2015
03347747000109,50,63451.8255853714,30444.73244674531,0.47980861332009084,5763.784694641208,0.09083717673160265,0.0,0.0,26667.428448512022,0.42027834821918986,0.9821129573503958,1.5478088270746594e-05,542.1736058123322,0.00854464943775122,32.724276703175796,0.000515734203094706,0.9909396163591541,grid_intersection_approximation,1987-2015
03445208000455,50,476006.43718485464,167915.08511936004,0.35275801334205714,135969.71709069374,0.2856468032130637,5669.6348291343,0.011910836464029849,166069.79593933505,0.34888140782609356,21.035764690395954,4.419218533010474e-05,245.12523809649153,0.0005149620235099854,116.04320354465645,0.0002437849459157454,0.9992412530305743,grid_intersection_approximation,1987-2015
03937452000435,50,258683.16831325987,24844.720268056146,0.09604304922525811,143587.20869320043,0.5550697775563014,0.0,0.0,88190.00492811638,0.3409189917657114,0.0,0.0,354.4807073736084,0.0013703276857361657,1706.7537165132899,0.006597853766992861,0.9920318185472708,grid_intersection_approximation,1987-2015
04165520000105,50,13527.344405247277,7512.495853712044,0.5553562937894844,4583.172746761011,0.33880801800116744,0.0,0.0,0.5203794133278927,3.84687044063162e-05,23.27646764896585,0.0017206974962459647,1407.8061359618496,0.10407113870892201,0.07282175007871458,5.383299773935446e-06,0.895923477991304,grid_intersection_approximation,1987-2015
04165520000296,50,7170.77461221366,4520.039908397377,0.6303419299636883,2021.0024299385266,0.281838788587253,0.0,0.0,0.07425437051678221,1.0355139372294321e-05,22.234222381596755,0.0031006723239810382,606.8591510261317,0.08462951129331212,0.5646460995106164,7.874269239321508e-05,0.9152917460142946,grid_intersection_approximation,1987-2015
04171382000177,50,647950.1325260397,295869.6891474569,0.45662416642158266,32926.686279000096,0.050816698116311974,3050.7181162650245,0.004708260656374544,314825.08977159124,0.48587857918053456,44.545625340839734,6.874853959390084e-05,1093.3593048381667,0.0016874127343345007,140.04428154747217,0.0002161343512679104,0.9980964529143976,grid_intersection_approximation,1987-2015
04248044000277,50,639879.9083265926,186355.57330876074,0.2912352316173138,60433.92879398723,0.09444573584445466,10540.934218453924,0.01647330081986863,380773.03884520254,0.5950695339708294,8.56737534920957,1.3389036345296232e-05,1447.3163488603573,0.0022618562171226224,320.54943597868356,0.0005009524940656148,0.9972371912888117,grid_intersection_approximation,1987-2015
04969941000199,50,409331.19328335015,23784.305161933564,0.05810528381957303,106331.86312021999,0.25976975335621244,5242.756341515534,0.012808103627436855,266030.84297249,0.6499158806798685,286.29478363395685,0.0006994208805283399,7007.603756052898,0.017119642653771673,647.5271475041544,0.0015819149826090057,0.9812984423636192,grid_intersection_approximation,1987-2015
05242560000176,50,682164.0652265443,142048.93973301104,0.2082328093401359,170594.16821059762,0.2500779165990573,10566.920395076713,0.015490291754913059,356523.36878347455,0.5226358100013292,5.038020396463054,7.385350025422323e-06,2009.9474376157937,0.0029464281982491958,415.68264637201287,0.0006093587562897587,0.9964442130454608,grid_intersection_approximation,1987-2015
05553456000100,50,218075.98685840302,80722.95482885034,0.37015975941112605,17336.155681341468,0.07949594052552816,276.21009756833973,0.0012665773134741482,119467.06222109922,0.5478230957114472,0.8425603589160122,3.863609061474006e-06,235.8894681677962,0.001081684744689288,36.87200101694923,0.00016907868467375207,0.998749236570637,grid_intersection_approximation,1987-2015
05620523000235,50,211527.8528719987,69733.38151287287,0.3296652453380239,51896.36073948432,0.24534055461191784,0.0,0.0,89717.50393393484,0.4241403801712362,0.32639646024180125,1.5430424684512477e-06,168.88036994771605,0.0007983836060110258,11.399919298727696,5.389323034270148e-05,0.9991477231636463,grid_intersection_approximation,1987-2015
05643160000172,50,28617.119023573665,4878.736961699517,0.1704831628117633,14125.954650047552,0.49361903406178453,0.0,0.0,9446.813844594979,0.3301105829979972,0.0,0.0,161.39878588629597,0.005639938309420384,4.214781345323342,0.00014728181903466138,0.9942127798715451,grid_intersection_approximation,1987-2015
05928246000141,50,581575.0262776213,274487.0896346566,0.47197193351219857,38151.8989274882,0.06560099248360085,3068.832907950786,0.005276761843769138,264684.38785868883,0.4551164955496882,40.286888009437405,6.927203918520052e-05,924.7660698734397,0.0015901062254898002,217.76399095392824,0.00037443834606814115,0.998035455428442,grid_intersection_approximation,1987-2015
05938884000143,50,291383.7895290179,123229.33416239062,0.4229107403729426,20020.954437742468,0.06870991166016342,242.05119546025438,0.000830695475034823,147291.71080198258,0.505490408509202,1.6569875637541611,5.68661546489067e-06,501.6756330379341,0.0017217005580469123,96.40631084023522,0.0003308568091452955,0.9979474426328078,grid_intersection_approximation,1987-2015
05980986000127,50,217457.64203561985,15797.718172642557,0.07264733501550096,146115.02161281524,0.6719240595319314,31.01772597886162,0.00014263801303327327,54357.56243476549,0.24996850846870514,51.50418769377633,0.00023684698873604026,952.5837905881334,0.0043805486975348465,152.2341111357984,0.0007000632845584808,0.9949193880179067,grid_intersection_approximation,1987-2015
06044698000808,50,8003.363787839541,2029.247821343967,0.25354936688336516,2401.604925804826,0.3000744423805736,17.620003955369167,0.002201574790607585,457.66390422292585,0.05718394369606301,5.324460258438861,0.0006652778006328969,3091.902672254014,0.38632539444875763,0.0,0.0,0.6136746055512422,grid_intersection_approximation,1987-2015
06059962000100,50,335849.93921994825,112643.86576564774,0.33539939303629657,46851.47594581662,0.13950121907014423,661.7872629002902,0.001970484986352448,175057.5738836117,0.5212374737664205,1.1851024048903844,3.528666426568148e-06,549.5348290154134,0.001636251089673483,84.51643055156582,0.00025164938468610524,0.9981120995256403,grid_intersection_approximation,1987-2015
06252818003799,50,154698.3960248478,17772.67527769037,0.11488596995430841,39962.8550856957,0.2583275335270886,2175.246789867246,0.01406121101293032,92051.43677329567,0.5950380814453324,303.2398824658545,0.001960200559656403,2232.4414393731545,0.014430928159168356,200.5007764598128,0.0012960753415155524,0.9842729964993162,grid_intersection_approximation,1987-2015
06315338002324,50,547678.4296532107,246323.93861654314,0.4497601608529939,32815.22891269671,0.05991696429139134,2098.7190415754153,0.0038320279345387433,265585.27756513044,0.4849292270526314,42.85522006169654,7.824887331939002e-05,698.6950443592985,0.0012757395700278198,113.71525284398246,0.00020763142509736384,0.9985166290048748,grid_intersection_approximation,1987-2015
