cidade,cnpj_clean,dem_area_1985,dem_area_1990,dem_area_1995,dem_area_2000,dem_area_2005,dem_area_2010,dem_area_2015,dem_area_le12_1985,dem_area_le12_1990,dem_area_le12_1995,dem_area_le12_2000,dem_area_le12_2005,dem_area_le12_2010,dem_area_le12_2015,dem_cane_area_le12_total_ha,dem_cane_area_total_ha,dem_elevation_x_area_total,dem_slope_x_area_1985,dem_slope_x_area_1990,dem_slope_x_area_1995,dem_slope_x_area_2000,dem_slope_x_area_2005,dem_slope_x_area_2010,dem_slope_x_area_2015,dem_slope_x_area_total,emissor,uf,schema,share_cane_slope_le12,mean_cane_slope_pct,mean_cane_elevation_m,share_slope_le12_1985,mean_slope_pct_1985,share_slope_le12_1990,mean_slope_pct_1990,share_slope_le12_1995,mean_slope_pct_1995,share_slope_le12_2000,mean_slope_pct_2000,share_slope_le12_2005,mean_slope_pct_2005,share_slope_le12_2010,mean_slope_pct_2010,share_slope_le12_2015,mean_slope_pct_2015
Frutal,08056257000177,588.0377265460058,1515.6240525558007,1987.0709310488667,4175.9157495630425,8280.030658966536,22568.540900439755,20647.3400727459,577.1324420319761,1506.749493370103,1962.3653136189662,4089.4325318096894,8096.148355649119,22110.6388403794,20149.736355273428,58492.20333213266,59762.560091865904,30505009.54730971,2799.1542083414747,6652.331228823639,9735.861905488022,21260.69867407639,41072.0234788779,110579.44531434418,103402.58345277939,295502.098262731,USINA CERRADÃO LTDA. - Frutal - MG,MG,pre_renovabio_1985_2015,0.9787432673938252,4.944602403385843,510.4367935446202,0.9814547876407781,4.760160925019289,0.9941446170831529,4.3891697400854754,0.9875668165419441,4.899604615698841,0.9792899993821949,5.091266191445806,0.977792074583892,4.960370941911979,0.9797106041511335,4.899716193535112,0.9758998633373942,5.008034114247425
LIMEIRA DO OESTE,08057019000186,0.0,6.16934560239315,40.912448801100254,10.391450218856335,506.0833452705659,15053.461901941107,19489.654450204995,0.0,6.00026972591877,40.32092606276274,9.969040751457214,458.20548917990106,13857.305718990343,18413.545433292285,32785.346878002674,35106.67294203902,14394395.17644453,0.0,34.299864277243614,218.52389335632324,62.284817695617676,3375.2383511209605,95273.12476933007,112577.3346621507,211540.80635793094,VALE DO PONTAL AÇÚCAR E ETANOL LTDA. - LIMEIRA DO OESTE - MG,MG,pre_renovabio_1985_2015,0.9338779249213149,6.02565804817745,410.0187790568939,,,0.972594195985909,5.559724886208086,0.9855417420449883,5.341256750939007,0.9593502871588976,5.993852290471987,0.9053953137598945,6.6693329916171535,0.920539461903011,6.328984348579965,0.9447856287210167,5.776261192817946
Barra Bonita,08070508000330,85452.89723415657,34035.329964651995,11567.983735281607,4078.155193141337,3489.421911618055,5524.556408523725,1542.0963864271257,70440.59444950847,27546.564685025605,8949.982815253323,3183.792292772087,2700.1255898913923,4271.329989369359,1129.3280563384587,118221.71787815868,145690.4408338004,83301364.71474332,680377.4550029145,280299.73344165576,102070.38177685674,35484.98389362657,30754.18184439265,48873.957964854795,14728.657878607628,1192589.351802909,RAIZEN ENERGIA S.A - FILIAL BARRA - Barra Bonita - SP,SP,pre_renovabio_1985_2015,0.8114583029714538,8.185776259427904,571.7695974972797,0.8243207279033309,7.962017404027343,0.8093520677964511,8.23555210814075,0.7736856326964267,8.823523970348319,0.7806942458017796,8.701234311363484,0.7738031279339723,8.813546376262607,0.7731534757757585,8.846675524834568,0.7323329892205975,9.55106179370044
Guariba,08070508006532,111144.60287327436,11687.507973519349,10678.099250274281,4985.662750367644,3737.87078629922,5842.522328526806,2149.402829248356,106567.17463489751,10755.250410558574,9918.92562412374,4668.843557520473,3514.4117752898555,5448.211309849867,1961.3159173271524,142834.1332295672,150225.66879151008,90184602.83926101,634269.2301798603,75130.13847754632,67651.25158556577,30594.717701035566,22228.256309237666,35764.70656384089,14176.555134723058,879814.8559518093,RAIZEN ENERGIA S.A. - FILIAL BONFIM - Guariba - SP,SP,pre_renovabio_1985_2015,0.9507971199502452,5.856621328628305,600.3275176922211,0.9588155599098593,5.706702923785205,0.9202347014373798,6.428242756947878,0.9289036739257653,6.335514401950147,0.9364539463035665,6.1365397606927,0.9402175666883856,5.94676958623424,0.9325101391993542,6.12144970147833,0.9124934100942924,6.595578521537811
Araçatuba,08070508006613,933.2479888529463,15966.369713817247,18492.264791165995,9763.591346567926,15102.871901421278,20751.95289006683,9292.076831129338,911.5811287671328,15442.607822069645,17850.788457777893,9395.09321584453,14417.907232128173,19990.673330109523,8925.009027461387,86933.66021415823,90302.37546302154,34511803.14488591,4756.035895742213,81809.44888867222,95625.72366650573,51968.77933068994,82990.89454969813,111034.5870043404,50497.96328902881,478683.43262467755,RAIZEN ENERGIA S.A – FILIAL DESTIVALE - Araçatuba/SP,SP,pre_renovabio_1985_2015,0.9626951646444474,5.300895244120089,382.1804572463142,0.9767833841116077,5.096218746303274,0.9671959311267646,5.123860361186211,0.9653110994985026,5.171120181676581,0.9622579317749785,5.322711437421834,0.9546467272076481,5.495040618194487,0.9633152810248666,5.350560864924112,0.9604966887016863,5.434518483516608
Valparaiso,08070508006702,1287.6927406603509,29733.62431071997,18801.0007029619,14938.159447462243,24124.874979631455,23690.084435729186,7969.192866841572,1190.9330007977055,27820.225580168506,17372.97802054949,13624.894207549447,22225.347942602428,21365.89336885638,7074.887384244127,110675.15950476806,120544.62948400667,46573402.14213679,8478.024807735343,187184.45025362363,123443.61927091281,100714.59031711845,159530.04563085322,164727.37250253957,57171.64548485841,801249.7482676413,RAIZEN ENERGIA S.A – FILIAL UNIVALEM - Valparaiso/SP,SP,pre_renovabio_1985_2015,0.9181260084212375,6.646913692442412,386.35816743968627,0.9248580528511597,6.58388801927055,0.9356486545146258,6.295379543964216,0.9240453896591025,6.565800471007139,0.9120865428882606,6.742101707464922,0.921262719967138,6.612678646647655,0.9018918200490885,6.953431210827562,0.8877796663300126,7.174082299192394
Andradina,08070508006885,3.937973342835903,2074.8371481381505,6607.419475910214,4049.661581079779,12388.995914634334,31467.400083635424,22462.862972151615,3.6028045266866684,1957.8487023820776,6190.820833102599,3694.54467471727,11647.995807669036,29635.161020477582,20953.220597966323,74083.19444084157,79055.11514889235,29287835.643588692,28.370009630918503,12371.02575893028,40776.56815596381,27179.87079721975,76210.27939034501,191882.860965485,141488.73892798845,489937.7140055632,RAIZEN ENERGIA S.A – FILIAL GASA - Andradina - SP,SP,pre_renovabio_1985_2015,0.9371081719546336,6.197419522858386,370.4736320784304,0.9148879926373841,7.204215763047305,0.9436156009347277,5.962408071414852,0.9369498721359407,6.171330321107936,0.9123094858045342,6.711640035356402,0.9401888488727322,6.151449230871297,0.9417734208009547,6.097830149789635,0.9327938573076426,6.298784758799421
Ipaussu,08070508006966,9973.237425937226,7509.650162035315,9289.893762194613,10204.019197973583,7453.89228925965,8030.2411333019245,2629.9120169489993,8982.258991942334,6807.857491296325,8208.401856195022,8880.276549342012,6416.218886493584,6623.069297222647,2187.9987104816473,48106.08178297358,55090.84598765131,30910256.13267684,65635.54929781158,49095.73676291366,65284.15601815184,73271.09608881317,54471.81502191588,61842.57089657795,20476.456278506623,390077.38036469073,RAÍZEN ENERGIA S.A - FILIAL IPAUSSU - Ipaussu - SP,SP,pre_renovabio_1985_2015,0.8732137058442818,7.080620625287314,561.0778992140621,0.9006362335847262,6.581167828925274,0.906547887638379,6.537686270808574,0.8835840394213396,7.027438385121998,0.8702724266831591,7.180611351982176,0.8607877116414394,7.3078350086175226,0.8247659300984568,7.701209698437678,0.8319665054878823,7.785985290208176
Bento de Abreu,08070508008314,1154.1089792871592,23061.393166081732,17733.763031803803,11748.510984811597,20768.415930609088,31518.658794453244,9852.543765693785,1068.8375101649876,21408.199711082674,16277.455627779635,10608.506765516191,18828.131388403708,28519.70344292401,8729.362937961138,105440.19738383235,115837.39465274042,47014132.53592811,7521.364533762897,148266.2719078591,115815.19375028949,79796.70820580598,140102.64294351384,213940.41133303248,70201.94219736633,775644.5348716303,RAÍZEN ENERGIA S.A. – FILIAL BENALCOOL - Bento de Abreu/SP,SP,pre_renovabio_1985_2015,0.9102431706093098,6.695977039166604,405.8631729146532,0.9261148897959014,6.517031466481184,0.9283133745176096,6.429198394046999,0.9178793919027551,6.530773730459015,0.9029660677196287,6.792069932008122,0.9065752270809575,6.74594747195074,0.9048514287652049,6.7877384227618975,0.8860009298671148,7.125260629829127
Rio das Pedras,08070508009477,29912.418501654094,40290.40561329062,8660.798705884346,6152.698979946153,6511.433353362128,7239.291032787339,2126.2685094611315,25476.23874966318,32616.20350659385,6621.217573354232,4724.876074065911,4982.51757204632,5402.956891818286,1524.308477140028,81348.31884468181,100893.3146963858,56572179.61536174,223829.05649474263,334566.347167354,77400.21936290982,54579.286876547456,57937.39152496936,66579.03386208211,20304.433056059243,835195.7683446647,RAIZEN ENERGIA S.A - Filial Santa Helena - Rio das Pedras - SP,SP,pre_renovabio_1985_2015,0.8062805656596777,8.278009012370996,560.7128657196181,0.8516943806551248,7.482813751163763,0.809527802217874,8.303871407464571,0.764504267817196,8.936845433241894,0.7679355173178426,8.870787772072205,0.7651952038292208,8.897793831377209,0.7463378481881519,9.196899746196173,0.716893689746804,9.54932689155288
Jaú​,08070508009558,92616.60969404542,30019.364465626928,12921.182466758026,4476.855053523416,3285.5029308733397,2689.882814685065,721.6985000627296,80798.34927782785,25810.289124964525,11021.910596442134,3798.9486926231903,2780.234307944278,2146.6977111573606,574.7399958351664,126931.16970679452,146731.0959255749,79550384.57056043,667696.7952700619,220877.22499520262,97373.2353609565,34382.735592979305,25235.08428027168,22931.439280798157,6265.998371931268,1074762.5131522014,RAIZEN ENERGIA S.A - FILIAL DIAMANTE - Jaú​ - SP,SP,pre_renovabio_1985_2015,0.8650597809967745,7.324708551876037,542.1508240551142,0.8723958860591137,7.209255418393814,0.8597879929975892,7.357824821645163,0.8530109860144691,7.535938418288417,0.8485753161995508,7.68010917975088,0.8462127005941361,7.680737108203945,0.7980636552037672,8.525069997699138,0.796371332052388,8.682293743698553
Mirandópolis,08070508009710,518.311918127157,13260.92667153764,11046.596629404787,3935.741571194196,15171.638395062993,35149.96000790301,17617.10195499863,497.6094681849959,12730.021111700638,10471.868406871019,3660.1941128608933,14242.424070635088,33589.79004625047,16865.19396747214,92057.10118397526,96700.27714822842,35195431.262203306,3120.5496988695627,75086.32240823976,64721.99087649701,24185.750124504757,92840.1963230251,199230.7597165992,98880.48498981255,558066.0541375477,RAÍZEN ENERGIA S.A. – FILIAL MUNDIAL - Mirandópolis/SP,SP,pre_renovabio_1985_2015,0.9519838401586399,5.771090534540125,363.9641198572108,0.9600579318782282,6.0206018610284024,0.9599646711736592,5.662222879898732,0.9479723717797474,5.858998300364695,0.9299884269968226,6.145157065575887,0.9387531985516949,6.119325672383297,0.9556138908464828,5.668022372480786,0.9573194280508125,5.612755448790286
Rafard,08070508012265,41174.77791361862,47813.186451054346,11529.828623303743,6411.600172005244,5977.334942655383,5264.268768212345,1257.4190078366037,35600.02093821996,38666.368963340596,8829.61311072421,4731.821281548897,4329.310518450013,3733.5978973380784,873.9635158109899,96764.69622543268,119428.41587868622,68649037.77723928,300501.36238615355,398895.6982624741,103515.06674806113,60267.12144232139,57129.144580269676,51273.39573375764,12544.56172238495,984126.3508754222,RAIZEN ENERGIA S.A - Filial Rafard - Rafard - SP,SP,pre_renovabio_1985_2015,0.810231765308894,8.240303144228962,574.8132659397579,0.8646074791928677,7.298190242011294,0.808696759897456,8.342796786213313,0.7658061016516813,8.978023015783563,0.7380094133457183,9.399700515553624,0.7242877569994013,9.557628128312734,0.7092339053588906,9.739889430297687,0.6950455738017265,9.976437165498188
Igarapava,08070508012427,45036.96143058601,12754.93337110938,6917.866465091004,10521.50895331911,18132.780221434547,13511.106299964851,6089.990780895102,42486.388804395,11707.406525647053,6322.231771600071,9681.428784030528,16153.637920339843,11796.171297855997,5313.395648837821,103460.66075270633,112965.1475224,70669672.67095326,273526.8093979389,82866.02491975456,44025.93246708407,66995.23586395991,125322.33070562658,96177.55853542383,44544.86707447323,733458.7589642608,RAIZEN ENERGIA S.A -Filial Igarapava - Igarapava - SP,SP,pre_renovabio_1985_2015,0.9158635474909727,6.4927880417172235,625.5882829431093,0.9433671245756194,6.07338507548998,0.9178728092900091,6.496782265241042,0.9138990761824285,6.364091109484131,0.9201559231650351,6.36745510184883,0.8908527938393483,6.911368757311938,0.8730721997122237,7.118407360592969,0.8724800808412492,7.314439163720057
Ibaté,08070508012508,29319.139700307565,9818.484339803515,10481.958597876426,8021.766042972166,8254.303138735659,11430.98819354206,4631.218229586441,25535.928552681264,8457.766165969479,8780.59950653598,6936.343810600305,6764.690148299553,9423.072291481552,3809.3523301233554,69707.7528056915,81957.85824282383,59043183.369152434,215871.62515612025,73921.67781889392,82464.07200540164,59823.4577360197,67905.20013843756,93170.77830607156,38134.63721880492,631291.4483797493,RAIZEN ENERGIA S.A - FILIAL SERRA - Ibaté - SP,SP,pre_renovabio_1985_2015,0.8505316549288312,7.702634767606616,720.4090569841387,0.8709644557685772,7.362822625858142,0.861412604355056,7.528827796691604,0.8376869098027987,7.867238859549427,0.8646903653687588,7.457641798021617,0.8195349788590057,8.226642394531545,0.8243445038990697,8.150719494112366,0.8225378596472495,8.23425615644337
Bocaina,08070508015795,37631.4772388749,25619.012743896954,18054.606019713687,11176.472219603087,9916.186350625578,8458.305348215647,7450.7989745594405,33997.43515462409,23066.893768432004,16089.431473794435,10036.027757609503,8952.251941788547,7370.559571666021,6885.127772102227,106397.72744001681,118306.85889548928,66730570.42082278,260245.9601873386,175952.1638893917,127468.90559668285,75941.16565871403,66482.44458051646,61853.04460467585,48460.41006059505,816404.0945779143,RAIZEN ENERGIA S.A. - Filial Santa Cândida - Bocaina - SP,SP,pre_renovabio_1985_2015,0.8993369313778093,6.900733416471779,564.0465062112053,0.9034307885076408,6.9156456052831645,0.9003818374666712,6.868030616492339,0.8911538394261557,7.06018760295852,0.8979602472421226,6.794734882937055,0.9027918219007431,6.704436789484327,0.8713990886154169,7.31269941888824,0.9240791216635044,6.504055501438418
Brotas,08070508015876,7945.467355664834,14262.222852636112,9270.173245709753,6970.861477927367,8842.887465630998,14830.918608248412,7573.145364176147,6524.830569062601,11647.303581948725,7667.894731466094,5888.739874280667,7224.131822446631,11857.445421997356,6312.482980883473,57122.82898208555,69695.67636999366,51098379.05571632,67039.01299720476,118796.67470638575,76270.47870761395,55438.683354914196,73356.25238663981,127201.87585178691,61085.94334667249,579188.9213512178,RAÍZEN ENERGIA S.A. - Unidade Paraíso - Brotas/SP,SP,pre_renovabio_1985_2015,0.8196036247476445,8.310256123729623,733.1642609284713,0.8212016080351309,8.437390778455384,0.8166541570899611,8.329464203010145,0.8271576515589721,8.227513843164907,0.8447650111721278,7.952917086425547,0.8169426389880154,8.295508980720175,0.7995084954078758,8.576803582553673,0.8335351663450056,8.066125818161657
Araraquara,08070508016414,60853.55917988451,17765.689122994918,11112.166737817024,8753.240767823101,5796.199445498107,8757.390881069736,6569.515322367468,54600.56748974104,15746.800717466045,10090.130206012404,7804.535004803011,5039.152208902614,7749.590834509159,6090.664640991974,107121.44110242625,119607.76145745486,76019014.42420675,416117.6059232148,125334.76174155803,72470.7514276843,61436.59949602714,42612.73265038547,62660.310860719284,40593.222859380636,821225.9849589699,RAÍZEN ENERGIA S.A.- filial Araraquara - Araraquara - SP,SP,pre_renovabio_1985_2015,0.8956061027906616,6.865992431863082,635.5692431485487,0.8972452593666792,6.838015911167359,0.8863602536579492,7.054877571809568,0.9080254503087668,6.5217480206674,0.8916166265519017,7.018726106777273,0.869389029188171,7.351840296572726,0.884920056641634,7.155134641319696,0.9271101964333451,6.17902856869386
Jataí,08070508016767,0.0,2.811895154416561,127.87115457654,46.896509103477,12.452444188296795,4046.5746973642827,16770.852915500484,0.0,2.30064108222723,94.90296491980553,45.958793222904205,12.367112033069134,4020.5720906072975,16199.351846414833,20375.453448280135,21007.459615887496,17789555.39346016,0.0,21.498374983668327,1217.412526294589,206.2072982341051,53.01239436864853,17795.304052846106,87397.30018213937,106690.73482886648,RAÍZEN ENERGIA S.A. - FILIAL JATAÍ - Jataí - GO,GO,pre_renovabio_1985_2015,0.9699151549419432,5.0787071249766225,846.8208778564684,,,0.8181816731728708,7.6455108754326995,0.7421764919077144,9.520618862996821,0.9800045696684219,4.397071384974718,0.9931473569415505,4.257187871475969,0.9935741685989581,4.397621540123056,0.9659229574091941,5.21126150366284
Perolândia,08070566001173,0.0,0.0,12.21181683242321,5.375926680862904,6.489511474967003,789.3962408120726,7706.734348434181,0.0,0.0,12.21181683242321,5.290602833032608,6.489511474967003,750.3372775113467,7529.733670765454,8304.062879417224,8520.207844234508,7464548.291224327,0.0,0.0,66.6564390361309,26.84173186123371,32.81524032354355,4471.669164288394,37179.994407438935,41777.97698294824,BRENCO - COMPANHIA BRASILEIRA DE ENERGIA RENOVÁVEL - EM RECUPERAÇÃO JUDICIAL - Usina Água Emendada - Perolândia - GO,GO,pre_renovabio_1985_2015,0.9746314915353215,4.903398807485518,876.0993191352098,,,,,1.0,5.458355619874145,0.9841285320847047,4.992949765625389,1.0,5.056658031983895,0.9505204594583007,5.664669950401931,0.9770329857412706,4.8243513693959095
Mineiros,08070566001254,0.0,8.946129225194454,40.074301801621914,62.237350553274155,13.815838806331158,3445.4179612318967,20600.7527712959,0.0,8.434633739292622,39.1364701539278,62.06682329624891,13.730570614337921,3352.1167692754784,19621.496970848446,23096.982237927732,24171.244352914222,19685855.937851172,0.0,55.45962052047253,209.01738111674786,292.89263017475605,64.54982903599739,17896.521790631203,118403.36173950492,136921.8029909841,BRENCO - COMPANHIA BRASILEIRA DE ENERGIA RENOVÁVEL - EM RECUPERAÇÃO JUDICIAL (Usina Morro Vermelho) - Mineiros-GO,GO,pre_renovabio_1985_2015,0.9555561931648351,5.664656771155269,814.4328711598886,,,0.9428249388057868,6.199286766871742,0.9765976796717104,5.215746044720569,0.9972600495440551,4.706058782564093,0.9938282290935414,4.672161418560934,0.9729202108405278,5.194296306574186,0.952465047694184,5.747525978976966
Costa Rica,08070566001688,0.0,22.25766933709383,8.27653481641821,0.08496210724115372,73.02548182755709,1606.0549481117548,24263.1886790954,0.0,22.25766933709383,8.27653481641821,0.08496210724115372,72.00656341016293,1586.18584425537,23946.333579460195,25635.145153386482,25972.888275295467,19284852.012468625,0.0,71.07113002240658,26.253293540197262,0.0,330.59167243540287,7422.253177477448,113356.38639039431,121206.55566386979,BRENCO - Companhia Brasileira de Energia Renovável - Em Recuperação Judicial – Usina Costa Costa - Costa Rica - MS,MS,pre_renovabio_1985_2015,0.9869963202271103,4.666656799165358,742.4993249908107,,,1.0,3.193107460894928,1.0,3.1720151153256135,1.0,0.0,0.9860470839507743,4.527072799273882,0.9876286276009766,4.621419202502269,0.9869409126794534,4.671949259829131
Alto Taquari,08070566001769,0.0,10.220604069530964,45.35875967144966,89.35346569120884,8.440343089401722,4990.273444093706,23598.68593879652,0.0,9.709575675427914,44.506179578602314,88.92718378454447,8.355074897408485,4892.588395930067,22963.427476514556,28007.513886380602,28742.332555411813,23715490.60205747,0.0,63.510272175073624,227.0781934261322,427.20677165687084,41.59380741417408,24010.67877421905,119191.38920821376,143961.45702710506,BRENCO - COMPANHIA BRASILEIRA DE ENERGIA RENOVÁVEL - EM RECUPERAÇÃO JUDICIAL - Usina Alto Taquari Alto Taquari - MT,MT,pre_renovabio_1985_2015,0.9744342715534806,5.008690813439181,825.106680410743,,,0.9500001770319528,6.2139450606844795,0.9812036286039808,5.006269904004075,0.9952292627558786,4.7810878778135875,0.9898975443189857,4.927975909699943,0.9804249107272359,4.811495611054572,0.9730807696695691,5.050763822923789
Valparaíso,08110543000173,789.6456797962679,15830.565142082261,15184.815124330802,6089.576958907556,12456.473759299663,32347.336774698953,12848.617588632273,731.2663404887213,14565.238509289686,13843.30498671812,5443.137992853481,11267.725606200333,29509.105872673612,11451.741005482918,86811.52031370686,95547.03102774778,37687078.82666383,5179.685416472952,104810.25450974172,101783.9003928256,42429.983097093245,84389.95744964226,217320.25291830933,91364.13033178804,647278.164115873,DA MATA S.A. - AÇÚCAR E ÁLCOOL - Valparaíso/SP,SP,pre_renovabio_1985_2015,0.908573708465059,6.774445601851273,394.4348497413712,0.9260689435765561,6.55950579987892,0.9200706594214398,6.620752548569822,0.9116544965066341,6.703005572305988,0.8938450124834215,6.967640508266932,0.904567843510942,6.774787077011985,0.9122576636897874,6.718335250656253,0.8912819551587221,7.1108140390622125
Ituiutaba,08164344000148,0.0,63.866942723241515,86.60949170589447,7.952761493623257,2436.5108392380907,7417.43852150855,16221.13838471931,0.0,62.93572133496112,83.56195455044508,7.868138678371906,2401.7744126244797,7325.364703218959,16000.765717890537,25882.270648297756,26233.516941388712,14321032.276724031,0.0,301.32663618893014,497.97374917566776,39.76204192638397,11765.314957664235,35940.52873981063,81182.81626904447,129727.72239381033,BP BIOENERGIA ITUIUTABA LTDA - Ituiutaba - MG,MG,pre_renovabio_1985_2015,0.986610781395582,4.945113637780622,545.9059228970435,,,0.9854193523507817,4.71803758471244,0.9648128964225063,5.74964405595024,0.9893593168462045,4.999777996393614,0.9857433728370061,4.828755435105435,0.9875868444311872,4.845409724070229,0.9864144758769601,5.004754558133884
Edéia,08195806000194,0.0,113.19180133596939,129.0348026645242,178.90736874192953,1515.3680831054262,23178.320350101178,34130.68264217014,0.0,113.19180133596939,129.0348026645242,178.82215746492147,1514.6008678088,23149.25026425573,34062.78022891751,59147.68012244745,59245.50504811917,29615502.80992409,0.0,351.6651885001098,363.1544862832509,534.5761468857527,4859.797211825438,76469.110899988,113690.94695354723,196269.25088702978,BP BIOENERGIA TROPICAL - Edéia - GO,GO,pre_renovabio_1985_2015,0.9983488211368563,3.312812520167057,499.8776326722237,,,1.0,3.1068079520734675,1.0,2.8143917670600174,0.999523712871039,2.988005193105649,0.9994937102706731,3.2070077666320596,0.9987458070556299,3.299165329710968,0.9980105169895215,3.3310481406274737
Chapadão do Céu,08322396000103,0.0,8.740310937166214,9.848847441375256,36.84168649464846,19.260826155543327,2984.844743512571,18064.140552749705,0.0,8.655402287840843,7.811274707317352,30.56014371663332,17.818573959171772,2869.9739291742444,17049.45517943849,19984.274503283697,21123.67696729101,17128045.03253585,0.0,48.299250453710556,88.24000512063503,288.80746407806873,113.66307459771633,15681.545271456242,100358.73356638692,116579.28863209329,CERRADINHO BIOENERGIA S.A. - Chapadão do Céu/GO,GO,pre_renovabio_1985_2015,0.946060410516047,5.518891848829665,810.8458133997126,,,0.9902853971745655,5.5260334330131,0.7931156161991089,8.959424505849949,0.829499043727882,7.839148843525941,0.9251199203645545,5.9012564507781375,0.9615153134554174,5.2537222599397815,0.9438287489876311,5.555688258366126
Tupaciguara,08355201000113,0.0,1.9495945051312447,2.7976270020008087,145.11750783166465,1541.8761861671128,2329.0528905302285,10711.52182165995,0.0,1.9495945051312447,2.7976270020008087,143.5057570277768,1534.2420187939324,2317.1844516083597,10634.890751753894,14634.570200691094,14732.315627696087,12326394.02653059,0.0,4.605317011475563,12.80374838411808,686.8670579237097,6483.600403216189,9782.036560599126,47723.8117370152,64693.724824149824,BIOENERGÉTICA AROEIRA S.A. - Tupaciguara – MG,MG,pre_renovabio_1985_2015,0.9933652367030994,4.391280125883846,836.6908731820492,,,1.0,2.3621922401579285,1.0,4.576645984243463,0.9888934779271605,4.7331784302723205,0.9950487805430358,4.2050071603567,0.9949041780158256,4.200006191517687,0.9928459213189391,4.45537175124006
Araçatuba,08391345000397,1007.860742235359,16017.986385315538,17915.243882162664,8688.667643230045,15672.865644564406,24679.415983950043,7459.8878947016365,979.6180557699764,15413.224220541908,17134.314925958395,8300.442671778681,14815.95070385518,23379.50345031777,7049.166699476803,87072.2207276987,91441.92817615968,35197302.22093863,5243.448161333624,85179.91509397492,97924.85855724642,48457.987498364506,90261.10976755015,142926.5332050742,43404.09092869033,513397.9432122342,Figueira Indústria e Comércio S/A - FILIAL ALCOAZUL - Araçatuba - SP,SP,pre_renovabio_1985_2015,0.9522133059132033,5.61446978921082,384.9142611377601,0.971977590472725,5.202552239215164,0.9622448071670203,5.317766730783556,0.9564098060098528,5.466007563243135,0.9553182389530278,5.577148245061664,0.9453249354557941,5.759068686896714,0.9473280674681421,5.7913255847717275,0.9449427121396091,5.8183301869077635
Uberaba,08493354000127,0.0,735.3121237434593,933.8905334073831,596.6319465397912,1248.689846821889,8990.899885330744,29390.272193219174,0.0,717.7528924100247,919.7871774855782,583.1219130540595,1203.128171499833,8590.621331023029,27962.218097787947,39976.62958326047,41895.696529062436,34066669.016960695,0.0,3923.9011588955627,4609.195409563243,2767.6519902103673,7193.988647816637,52494.75497449315,172260.28662920446,243249.77881018346,VALE DO TIJUCO AÇÚCAR E ÁLCOOL S.A. - Uberaba - MG,MG,pre_renovabio_1985_2015,0.9541941749441798,5.806080312841789,813.1305083644842,,,0.9761200301661819,5.336374897396034,0.9848982772420366,4.935477172839713,0.9773561681299768,4.638792820702209,0.9635124162833407,5.761229392652198,0.955479589427884,5.83865415520218,0.9514106543130042,5.861132741361537
Itumbiara,08517600000133,1381.1411709735792,2227.0392206752417,2563.218507881725,2263.9291319764125,7779.8570030440305,17869.302056253684,16059.823366437678,1358.3930024976532,2179.760696879935,2522.823282115862,2193.5471651552643,7532.373386841106,17385.495280783372,15585.545251518048,48757.93806579124,50144.31045724235,26078720.50593913,6358.201448639877,10733.446841094306,12051.819056957258,12304.35957985351,41790.060060378084,91583.43568149004,83417.54762953593,258238.87029794903,BP BIOENERGIA ITUMBIARA S.A. - Itumbiara - GO,GO,pre_renovabio_1985_2015,0.9723523490739143,5.149913678006347,520.0733696034417,0.9835294400355248,4.60358548587609,0.9787706820084777,4.819603867524124,0.9842404283358401,4.701830538402684,0.9689115856909776,5.434957926051242,0.9681891818697835,5.3715717453453005,0.9729252561769196,5.125182583694631,0.9704680366590587,5.194175908800126
Caçu,08598391000108,0.0,2.28680619597435,0.508296400308609,0.0,12.4605283588171,4578.238616913557,24514.316509087002,0.0,0.7625537738204002,0.508296400308609,0.0,11.95191776752472,4534.940305702388,24199.71913614314,28747.88220978718,29107.81075695566,15306258.403055558,0.0,96.97496105730534,1.9307335317134857,0.0,80.89543431997299,21561.102868705988,118025.82488223827,139766.72887985327,RIO CLARO AGROINDUSTRIAL S.A - EM RECUPERAÇÃO JUDICIAL - Caçu/GO,GO,pre_renovabio_1985_2015,0.9876346404003444,4.801691547566982,525.8471181793685,,,0.33345797958864437,42.40628752362933,1.0,3.798440300858422,,,0.9591822612455685,6.492135163974101,0.9905425831123764,4.709475558799404,0.9871667899520166,4.814567228031354
Cerqueira Cesar,08657268000102,2789.027621250819,3810.341656460306,3191.4515062945725,5458.066515741133,1940.6828064512972,15325.320634951722,13130.493910292462,1943.497646751649,2912.3982968522346,2453.033815955707,4400.843119183592,1573.4999716843752,12637.883257829033,10998.423291023137,36919.579399279726,45645.384651442306,31756828.145369537,27976.346894495106,34091.81315767327,28426.44303004467,45601.34139765835,15966.854464021733,121636.96663949646,101058.45498863731,374758.220572027,Usina Rio Pardo S.A. - Em Recuperação Judicial - Cerqueira Cesar - SP,SP,pre_renovabio_1985_2015,0.8088348839911275,8.210210592675669,695.7292262486408,0.6968370022380891,10.030860462381623,0.7643404606288682,8.94718013012606,0.7686263792877731,8.907057799242304,0.8063007488991759,8.35485263254735,0.8107970897942117,8.227441605059859,0.8246407079409758,7.936993263428686,0.8376244919775576,7.696470192139664
