cidade,cnpj_clean,dem_area_1985,dem_area_1995,dem_area_2005,dem_area_2015,dem_area_2024,dem_area_le12_1985,dem_area_le12_1995,dem_area_le12_2005,dem_area_le12_2015,dem_area_le12_2024,dem_cane_area_le12_total_ha,dem_cane_area_total_ha,dem_elevation_x_area_total,dem_slope_x_area_1985,dem_slope_x_area_1995,dem_slope_x_area_2005,dem_slope_x_area_2015,dem_slope_x_area_2024,dem_slope_x_area_total,emissor,uf,schema,share_cane_slope_le12,mean_cane_slope_pct,mean_cane_elevation_m,share_slope_le12_1985,mean_slope_pct_1985,share_slope_le12_1995,mean_slope_pct_1995,share_slope_le12_2005,mean_slope_pct_2005,share_slope_le12_2015,mean_slope_pct_2015,share_slope_le12_2024,mean_slope_pct_2024
Descalvado,07280328001804,20621.83111063485,25357.68348070249,20197.496556474085,24073.39707621096,4678.1769803442485,17121.887260268923,21980.207884594183,17022.893604655997,20348.453201020322,3922.385035027476,80395.8269855669,94928.58520436661,64717562.62235894,165471.8838478858,185703.5270009025,155455.1194557491,184492.18759919712,36541.64329975884,727664.3612034932,IPIRANGA AGROINDUSTRIAL S.A. - DESCALVADO - Descalvado - SP,SP,10y_1985_2024,0.8469085135155768,7.665387192245033,681.7499964107967,0.8302796763493531,8.02411206648621,0.86680661904,7.323363237900859,0.8428219585065109,7.696751873237463,0.8452672107971175,7.663737154134763,0.8384430626519058,7.8110861246360725
Mirante do Paranapanema,07298800000180,0.0,316.28547667209426,589.1047137525152,37976.53339898534,6527.943845171759,0.0,305.1235879272807,573.1788431099817,37100.47014704381,6342.744328478299,44321.51690655938,45409.867434581705,16770839.179071931,0.0,1800.3378748390605,3122.9631779148876,198646.75659287148,35457.34610836301,239027.40375398842,CONQUISTA DO PONTAL S. A. - EM RECUPERACAO JUDICIAL - Mirante do Paranapanema/SP,SP,10y_1985_2024,0.9760327305603739,5.263776735273137,369.3214740878139,,,0.964709449000766,5.692129445151673,0.9729659765560389,5.3012021547443515,0.9769314580997291,5.23077645096956,0.9716297319514416,5.431625477996139
Paraúna,07300906000170,0.0,97.03028052300215,173.2501409088572,18576.37413814015,5730.187153023218,0.0,97.03028052300215,173.164747368296,18512.278098524577,5680.040449914073,24462.51357632995,24576.84171259523,14153473.471157597,0.0,312.2771980166435,663.6295398322975,70333.08260626109,23073.4028389427,94382.39218305275,USINA NOVA GÁLIA LTDA. - Paraúna - GO,GO,10y_1985_2024,0.9953481355496265,3.8402978416337086,575.88658610696,,,1.0,3.2183478841186552,0.9995071083918706,3.8304704189615486,0.9965495936322701,3.7861577336481647,0.9912486797080112,4.026640356200109
Pontes Gestal,07398533000112,226.53056377599052,2605.760540865274,6616.624273523688,56842.84836787742,10240.531368776807,225.16285325937412,2579.9651595856044,6488.507648156934,55460.45196988431,9920.206504183365,74674.2941350696,76532.2951148192,35680011.832849056,1093.0482611339467,11831.208846800992,33789.276643088866,300619.26151408185,56027.41529255118,403360.21055765677,USINA GUARIROBA LTDA. - Pontes Gestal - SP,SP,10y_1985_2024,0.975722654377971,5.270457523226072,466.20856958907825,0.9939623576888773,4.825169032002367,0.9901006324736563,4.540405252614769,0.980637161780606,5.106724403000499,0.9756803813023852,5.288603054662641,0.9687198981128942,5.471143368924952
Frutal,07455944000100,639.6669486572929,1934.8153880362124,11418.177387127338,60892.03447634097,5269.3695646093465,623.9368392040916,1912.274371174416,11188.244613655175,59745.183417215674,5038.021600382,78507.66084163137,80154.06376477116,41339090.166304,3164.184589109117,9023.583557627542,56098.4551583171,298387.04404523916,29248.320828519965,395921.58817881276,Usina Frutal Açúcar e Álcool Ltda. - Frutal - MG,MG,10y_1985_2024,0.9794595202562467,4.939507363478505,515.745406092225,0.9754089069535015,4.946612601684312,0.9883497841700158,4.663795633125622,0.979862567756971,4.913083170485821,0.9811658278625771,4.900263993662007,0.9560957034061249,5.550630007991922
Martinópolis,07458537000149,41.73140896111727,12880.628729042908,6757.198345566146,41957.00587897572,4737.617899548599,40.9010846093297,12553.154208048887,6364.90086658112,40549.43268039511,4495.474099719029,64003.8629393535,66374.18226209449,30301356.804664895,238.04272870719433,70552.84763248441,42170.73975577846,238408.02702124906,28406.686598753226,379776.3437369723,Atena - Tecnologias em Energia Natural Ltda. - Martinópolis-SP,SP,10y_1985_2024,0.9642885344578528,5.721747986850274,456.5232409947089,0.9801031316109836,5.7041622756851496,0.9745762005968203,5.477438183852289,0.9419437673836467,6.240861611447225,0.9664520103593491,5.682198289099395,0.9488891242468834,5.995985155632711
Paracatu,07459492000127,0.0,78.00155986617592,56.523383860611446,6164.233623394896,5010.969216627058,0.0,78.00155986617592,56.523383860611446,6159.444533260693,4995.408769396123,11289.378246383601,11309.72778374874,6244086.594356971,0.0,251.94098031947425,180.19327314256452,19780.09299641304,18004.877667675766,38217.10491755085,DESTILARIA VALE DO PARACATU - AGROENERGIA S.A. - Paracatu - MG,MG,10y_1985_2024,0.9982007049370031,3.3791357005485194,552.0987519548677,,,1.0,3.2299479747804924,1.0,3.1879420663654385,0.99922308425884,3.208848691480861,0.9968947230449344,3.593092850766914
Campos de Julio,07670089000142,0.0,0.0,76.74690245091915,856.798781208694,1960.1992799267173,0.0,0.0,76.74690245091915,856.798781208694,1960.1125767976046,2893.6582604572177,2893.7449635863304,1937997.5120811462,0.0,0.0,244.8525873720646,2887.8234068602324,6241.549986183643,9374.22598041594,USIMAT DESTILARIA DE ÁLCOOL LTDA. - Campos de Julio - MT,MT,10y_1985_2024,0.9999700377434073,3.239478979100528,669.7195283164522,,,,,1.0,3.190390485513753,1.0,3.370480292684769,0.9999557682068346,3.184140536168846
Uberaba,07674341000191,1.1821767836809158,3656.4117462958193,3485.4144196066495,26221.64414664855,6646.142661065682,1.1821767836809158,3635.644985603819,3461.0180466029283,25678.618010631908,6265.159086179442,39041.622305801786,40010.795150400394,38823765.09665167,6.254036769270897,12859.12149343882,12506.968927816959,106251.08013285643,33974.70111966332,165598.1257105448,USINA UBERABA S/A - Uberaba - MG,MG,10y_1985_2024,0.9757772160999177,4.1388361587932,970.3322553504203,1.0,5.290272026657342,0.994320453457399,3.5168691016447857,0.9930004383792976,3.5883735539340678,0.9792909196319008,4.052037299363497,0.942675986009432,5.111942799346353
Vicentina,07863768000138,0.0,477.2474604521896,221.11198350787163,20075.96898908595,9428.385509196332,0.0,475.2617712517287,220.44916989654303,19891.790462483266,9286.920214910191,29874.42161854172,30202.71394224234,12446600.973708538,0.0,2123.5303958031477,804.6120679229498,87088.66575406943,43334.27104562773,133351.07926342322,CENTRAL ENERGÉTICA VICENTINA LTDA. - Vicentina - MS,MS,10y_1985_2024,0.9891303700611667,4.415201876176921,412.1020712744752,,,0.9958392880737815,4.449537340211539,0.9970023623287473,3.6389346934437206,0.9908259209454442,4.337955781930829,0.9849958092880103,4.5961496804898365
Paraíso das Águas,07895728000682,0.0,148.10630345099113,762.7045023441315,27316.38617674068,10185.726857361227,0.0,146.49534471832655,747.8725238218904,26905.765664227478,9858.791429032357,37658.924961800054,38412.923839897034,27813424.434240106,0.0,718.2893541858477,3671.910611435771,130523.35047178087,53784.30118784513,188697.85162524763,IACO Agrícola S. A. - Paraíso das Águas - MS,MS,10y_1985_2024,0.9803712187793981,4.912353259328292,724.0642381237351,,,0.989122956314971,4.84982298152848,0.9805534404521596,4.81432927188754,0.9849679781997357,4.778207103504735,0.967902592234486,5.280359658277622
Angélica,07903169000109,0.0,575.8050500312272,69.54216148967252,55702.52182291495,16362.478494126975,0.0,573.2301662945572,68.79470537120805,55140.32031383091,16078.189419013437,71860.53460451009,72710.34752856282,24339235.997030593,0.0,2346.4581728203625,293.51836622298936,255862.42602444475,81597.45335862091,340099.8559221091,ADECOAGRO Vale do Ivinhema S.A. - Usina Angélica - Angélica - MS,MS,10y_1985_2024,0.9883123523275844,4.677461564717561,334.7423967059077,,,0.9955282022334984,4.075091339843422,0.9892517560217701,4.2207253835010405,0.9899070725941037,4.593372394123597,0.9826255493496552,4.986863902550515
Ivinhema,07903169001768,0.0,281.1326140125885,67.45770418728684,35403.19770353819,16959.794976729707,0.0,280.80890447091235,66.96083312566374,35172.19194719876,16759.968757444705,52279.93044224004,52711.58299846777,18885118.942584876,0.0,1084.5272513774096,315.150336010199,161515.29877378183,83570.41614266261,246485.39250383212,ADECOAGRO Vale do Ivinhema S.A. - Unidade Ivinhema - Ivinhema/MS,MS,10y_1985_2024,0.991811049267098,4.676114403754427,358.2726578925515,,,0.9988485521581583,3.8577069942118025,0.9926343318734417,4.671821251657607,0.9934750030696704,4.562166958089213,0.9882176512417055,4.927560519294508
Batayporã,07912062000119,0.0,2548.724839553237,535.6987501097369,13536.72320505585,2962.5896937810035,0.0,2542.598696872592,534.125422970717,13485.054570708233,2945.9405677204045,19507.719258271947,19583.736488499828,5584162.836674373,0.0,9151.995658829808,2091.8900348835714,49225.55878581259,11744.103074920586,72213.54755444654,USINA LAGUNA - ÁLCOOL E AÇÚCAR LTDA - Batayporã-MS,MS,10y_1985_2024,0.9961183490049246,3.6874243889490934,285.14287046057655,,,0.997596389148968,3.59081353812758,0.9970630375025186,3.9049746419140448,0.9961830766896143,3.6364456922209403,0.9943802119829322,3.964134182864918
Bambuí,07930999000206,0.5049908682703972,1.261041946709156,74.17086765170097,6710.75256608339,3308.45459962087,0.0,1.261041946709156,65.59255341440439,5747.8098284469515,2782.269787126488,8596.93321093455,10095.14406617094,7806645.737850787,13.671271800994873,7.651415660977364,508.30320547521114,49080.07009250714,25012.3019753168,74621.99796076113,Bambuí Bioenergia S.A. - Bambuí - MG,MG,10y_1985_2024,0.8515909386318786,7.391870534153263,773.3070163912803,0.0,27.072314887235933,1.0,6.067534613693599,0.8843438871771125,6.85313818711347,0.8565074888167956,7.313646213177525,0.8409575236260822,7.560116429641521
Parapuã,07969961000239,99.68812187761068,14483.343099975644,11674.937265049502,33885.159780424074,3421.0429182069856,96.11246456950903,13795.390269109168,10843.055762243737,31993.161495731383,3042.824992288357,59770.54498394218,63564.171185533814,27351004.518576834,615.7077329605818,89201.08860995932,76811.92897633594,211608.83267967534,24622.713316132627,402860.2713150638,PARAPUÃ AGROINDUSTRIAL S/A - EM RECUPERAÇÃO JUDICIAL - Parapuã - SP,SP,10y_1985_2024,0.9403181677533616,6.337851399637983,430.28964286726176,0.9641315611052281,6.176339982776482,0.9525004119478718,6.158874231882923,0.9287463834776984,6.579215565147643,0.9441643983102679,6.244882244938526,0.889443676983492,7.197428943404698
SANTA VITÓRIA,07981751000185,0.0,22.800645768642426,196.7721574228184,35395.82988866438,12986.516652310125,0.0,21.953018829226494,184.39246116540596,34762.84659066673,12681.5873994938,47650.779470155176,48601.919344165966,22328364.04998808,0.0,129.35516613721848,1215.8948212520163,169513.3006095822,66223.67421874031,237082.22481571173,SANTA VITÓRIA AÇÚCAR E ÁLCOOL LTDA. - SANTA VITÓRIA - MG,MG,10y_1985_2024,0.9804299935713349,4.878042431552045,459.4132155949169,,,0.9628244327806861,5.673311512743195,0.9370861385088578,6.17920155563135,0.9821170092638409,4.7890754685729044,0.9765195501626618,5.099417803230555
Uruaçu,07987748000179,0.0,348.02974354376397,276.95049167550076,3976.319512563009,3324.0261468491135,0.0,339.97265158494315,270.97198996073473,3858.7301067813646,3305.475652632731,7775.150400959774,7925.325894631387,4071629.7050396637,0.0,1342.9285646882126,1145.440499409157,15824.818464336735,12727.893462892316,31041.080991326417,URUAÇU AÇÚCAR E ÁLCOOL LTDA. - Uruaçu - GO,GO,10y_1985_2024,0.9810511901127823,3.916694581904024,513.7491832099654,,,0.9768494155793105,3.85866032889612,0.9784131030835252,4.1359034695314945,0.9704275762020316,3.9797653117006586,0.9944192694651435,3.8290593697517235
Vicentinópolis,07996345000196,0.0,123.61718843406906,285.85602037252164,51347.442863797594,7283.106860312177,0.0,123.44666774100533,280.9973815643904,51181.06082072437,7227.001931423796,58812.50680145356,59040.02293291636,30726059.32991704,0.0,395.21062001954107,1229.668919190823,182640.12360333433,27467.906111012842,211732.90925355753,CAÇU COMÉRCIO E INDUSTRIA DE AÇÚCAR E ÁLCOOL LTDA - Vicentinópolis - GO,GO,10y_1985_2024,0.9961464084842697,3.5862606200904925,520.4276320290257,,,0.9986205745720007,3.1970523276407126,0.9830031957983619,4.301707263636931,0.9967596820056929,3.5569468198796,0.9922965665663767,3.771454495703429
Santo Antônio da Barra,08048772000105,3.154399335384369,357.66238675625885,5527.939210492546,15842.799217342894,1667.8132234009165,3.154399335384369,356.9804866424378,5502.875384713883,15714.400003894727,1650.921609038319,23228.331883624756,23399.368437328005,14404436.705292718,20.010394662618637,1416.1801320452316,23082.126833874805,67270.08017813921,6938.027490006768,98726.42502872861,FLORESTA S/A ACUCAR E ALCOOL - Santo Antônio da Barra - GO,GO,10y_1985_2024,0.9926905482871751,4.219191868069165,615.5908328839312,1.0,6.343646613842675,0.9980934531025044,3.959544487998777,0.995465972973963,4.175539193713051,0.9918954212770928,4.246098132992785,0.989871998779244,4.15995471954534
Frutal,08056257000177,588.0377265460058,2717.768425056572,11299.759392075795,41420.8921944714,13045.080324572878,577.1324420319761,2689.236274287455,11064.730631808965,40546.193047617955,12644.604153266257,67521.89654901261,69071.53806272268,35512612.53348225,2799.1542083414747,12818.47923926863,56050.964872863835,203993.36086622646,69199.86205419968,344861.82124090014,USINA CERRADÃO LTDA. - Frutal - MG,MG,10y_1985_2024,0.977564687899336,4.992820934836242,514.142489504633,0.9814547876407781,4.760160925019289,0.989501625485798,4.716545795840499,0.9792005517894788,4.960367997939036,0.9788826579894337,4.924890557848829,0.9693005975170387,5.304671211862807
LIMEIRA DO OESTE,08057019000186,0.0,46.406333073973656,516.4747954894223,33712.52242669995,16042.007572260058,0.0,45.64573445916176,468.1745299313583,31515.779536840113,15207.05523142689,47236.655032657516,50317.4111275234,20878938.301437322,0.0,248.025446921587,3437.523168816578,202353.41220065413,92075.13270738492,298114.0935237772,VALE DO PONTAL AÇÚCAR E ETANOL LTDA. - LIMEIRA DO OESTE - MG,MG,10y_1985_2024,0.9387735571876287,5.924670742066659,414.9446053280081,,,0.9836100255195886,5.344646527581137,0.906480885456775,6.655742349554753,0.9348389639299123,6.002321915858555,0.9479521289918243,5.739626558124922
Barra Bonita,08070508000330,85452.89723415657,42838.86302937831,8039.3462355834,6950.731870446398,1248.2533538572347,70440.59444950847,34496.67485672014,6261.212929396069,5336.475143032916,940.6643317601261,117475.62171041769,144530.09172342188,82650614.4096581,680377.4550029145,355864.00600327423,70112.08824232388,62115.63223824045,11474.929054375838,1179944.1105411283,RAIZEN ENERGIA S.A - FILIAL BARRA - Barra Bonita - SP,SP,10y_1985_2024,0.8128108154475082,8.164003056187862,571.8574825775478,0.8243207279033309,7.962017404027343,0.8052658828284679,8.307036668065338,0.7788211560889073,8.721118134208083,0.7677573013171333,8.936559976129706,0.7535844617227535,9.192788482335814
Guariba,08070508006532,111144.60287327436,21148.57205575649,8323.01258124826,6642.852189923708,2116.5237475349923,106567.17463489751,19597.8082958331,7815.816167187136,6128.343404550735,2009.2692575196136,142118.4117599881,149375.56344773783,89641806.01883006,634269.2301798603,134294.94379213662,50301.04423684228,42359.789399399524,11059.025526954614,872284.033135193,RAIZEN ENERGIA S.A. - FILIAL BONFIM - Guariba - SP,SP,10y_1985_2024,0.9514167409966705,5.839536353885486,600.1102452757818,0.9588155599098593,5.706702923785205,0.9266728857232097,6.350071458161758,0.9390609579031711,6.043610260805143,0.9225470068183345,6.3767472447533144,0.9493251657864493,5.225089271894303
Araçatuba,08070508006613,933.2479888529463,32338.05406335069,23761.4444306801,27230.714800795442,5525.198145249574,911.5811287671328,31277.223556411496,22737.8263475627,26231.276568192065,5233.556307010499,86391.46390794386,89788.65942892875,34302248.43656549,4756.035895742213,166446.45409073058,129659.1838674515,145897.7664120479,32110.51572535997,478869.9559913322,RAIZEN ENERGIA S.A – FILIAL DESTIVALE - Araçatuba/SP,SP,10y_1985_2024,0.9621645367845825,5.33330109879162,382.03319500183727,0.9767833841116077,5.096218746303274,0.9671955985706187,5.147076993707157,0.9569210497239076,5.456704631139311,0.9632973926716686,5.35783828956947,0.9472160399369892,5.811649624361034
Valparaiso,08070508006702,1287.6927406603509,46575.27365546314,37958.38330995776,30012.77227897121,6575.986204047795,1190.9330007977055,43419.540794325796,34908.2630602251,27052.492594795687,5867.362065620692,112438.59151576496,122410.10818910027,47256706.066652365,8478.024807735343,297171.2320687713,251615.7219120555,208978.63972386473,47090.78612309547,813334.4046355223,RAIZEN ENERGIA S.A – FILIAL UNIVALEM - Valparaiso/SP,SP,10y_1985_2024,0.9185400877358002,6.644340215589678,386.052318438031,0.9248580528511597,6.58388801927055,0.9322444590560728,6.380450585584783,0.9196456755066144,6.628725988075689,0.9013660032249111,6.962990215678543,0.8922406287910223,7.161022645410832
Andradina,08070508006885,3.937973342835903,8007.022383017926,16113.69258807039,51242.6433112577,10100.836004850004,3.6028045266866684,7509.388424210251,15049.388871589626,48069.69275631135,9421.437516300788,80053.51037293865,85468.13226053886,31680844.95787586,28.370009630918503,49244.84637736866,101170.0865892447,316824.82609107456,63473.29376194115,530741.42282926,RAIZEN ENERGIA S.A – FILIAL GASA - Andradina - SP,SP,10y_1985_2024,0.9366474761482512,6.209816557256236,370.6743568620499,0.9148879926373841,7.204215763047305,0.9378503100149808,6.150207158382863,0.9339503524307824,6.278516611651445,0.9380798813270963,6.182835342170376,0.9327383903448193,6.283964389825149
Ipaussu,08070508006966,9973.237425937226,15395.178469514933,16500.84386804098,8838.99075931939,1661.136503043771,8982.258991942334,13800.504330260526,14361.867452874314,7406.994833202018,1310.744290735675,45862.36989901487,52369.38702585631,29331603.05640777,65635.54929781158,104320.9812654787,118432.68881965509,67391.94065360638,14055.32046423759,369836.4805007893,RAÍZEN ENERGIA S.A - FILIAL IPAUSSU - Ipaussu - SP,SP,10y_1985_2024,0.875747693521241,7.062073885229745,560.0906316112864,0.9006362335847262,6.581167828925274,0.8964173008833817,6.776211232110882,0.8703716953949573,7.177371640309672,0.8379910144597055,7.624393156260706,0.7890647688097531,8.46126759509735
Bento de Abreu,08070508008314,1154.1089792871592,38665.59926055611,31574.657513063976,38652.48009575314,6719.017794217258,1068.8375101649876,35736.00359608073,28624.900307104057,34873.237366732516,5896.5399734347475,106199.51875351704,116765.86364287761,47365834.699506454,7521.364533762897,250132.59917219993,212840.44061183807,264630.57792391843,49048.910077432556,784173.8923191518,RAÍZEN ENERGIA S.A. – FILIAL BENALCOOL - Bento de Abreu/SP,SP,10y_1985_2024,0.9095082709988153,6.7157803475638,405.6479626988623,0.9261148897959014,6.517031466481184,0.9242325032974739,6.469125112651943,0.9065783309054275,6.740863001404706,0.9022250908697612,6.846406162511527,0.8775895754450334,7.300011933239207
Rio das Pedras,08070508009477,29912.418501654094,45328.042488667044,12775.37821934083,8320.268955121057,2481.5093410756954,25476.23874966318,36419.313347969895,9813.772013575684,6164.679941688769,1887.3126346518889,79761.31668754942,98817.61750585871,55435797.40019366,223829.05649474263,380677.7688830991,113232.02469214535,77124.22875504683,22590.982586473052,817454.0614115067,RAIZEN ENERGIA S.A - Filial Santa Helena - Rio das Pedras - SP,SP,10y_1985_2024,0.8071568481482618,8.272351449507893,560.9910337790423,0.8516943806551248,7.482813751163763,0.8034609779823491,8.398283887469361,0.7681785889296392,8.863301167923291,0.7409231570446361,9.26943938604022,0.76055028422088,9.103726595959625
Jaú​,08070508009558,92616.6096940454,40403.20563634117,7972.727932774435,3216.213990238163,926.7016270591639,80798.34927782785,34872.74232218794,6777.415303577161,2577.9801616137524,679.2874717428405,125705.77453694955,145135.45888045832,78722616.49548711,667696.7952700619,295636.94885823893,60987.281308974765,27341.353993513945,8819.255415339447,1060481.634846129,RAIZEN ENERGIA S.A - FILIAL DIAMANTE - Jaú​ - SP,SP,10y_1985_2024,0.8661272407626303,7.306840402934206,542.4078795267217,0.8723958860591138,7.209255418393815,0.8631182049283045,7.317165660546612,0.8500748251694928,7.649487330210672,0.8015574117389033,8.501099142190254,0.7330163797149267,9.51682306129845
Mirandópolis,08070508009710,518.311918127157,22896.411364737654,18641.772410968355,50229.89230677205,8578.014590672536,497.6094681849959,21862.52042396825,17490.573367178473,48153.550631404316,8063.192991627403,96067.44688236342,100864.40259127777,36716969.05360542,3120.5496988695627,131676.75804826015,113764.13026790234,280955.59144697536,52851.82566255418,582368.8551245615,RAÍZEN ENERGIA S.A. – FILIAL MUNDIAL - Mirandópolis/SP,SP,10y_1985_2024,0.9524415394759979,5.7737798486194745,364.023065723095,0.9600579318782282,6.0206018610284024,0.9548448477667693,5.7509780004674935,0.9382462665882272,6.102645593986887,0.9586632266163987,5.593394262744549,0.9399835948513152,6.161312166573324
Rafard,08070508012265,41174.77791361862,55803.3409214492,12678.970276282029,5616.292339932481,1075.021499992264,35600.020938219954,44710.511571264295,9309.582152475183,3967.9400461610335,749.4140989390073,94337.46880705947,116348.40295127458,66916996.12787764,300501.36238615355,472056.71387867245,119497.45250810774,54898.71745249221,10699.66929774594,957653.9155231721,RAIZEN ENERGIA S.A - Filial Rafard - Rafard - SP,SP,10y_1985_2024,0.8108187685787742,8.23091586331638,575.1432287033775,0.8646074791928675,7.298190242011294,0.8012156769287421,8.459291255395561,0.7342538037091382,9.424854692785752,0.706505253999783,9.774903820827852,0.6971154520578429,9.952981682527222
Igarapava,08070508012427,45036.96143058601,17190.584888705962,28591.144157412793,18582.246187657904,4047.4939100591287,42486.38880439499,15746.562115303559,25838.014816971623,16329.958912539103,3402.6759544707984,103803.60060368007,113448.43057442179,71006822.88979638,273526.80939793884,111484.62895915892,190698.95855547313,131782.09308556956,31174.33375714217,738666.8237552827,RAIZEN ENERGIA S.A -Filial Igarapava - Igarapava - SP,SP,10y_1985_2024,0.9149848973502128,6.511036071765838,625.8951536858515,0.9433671245756193,6.073385075489978,0.9159992063823779,6.485214417131506,0.9037069196922163,6.669861041781038,0.8787935940373698,7.091827960663743,0.8406871091304717,7.702132344082206
Ibaté,08070508012508,29319.139700307565,19110.740243883287,15715.630497483005,14973.835977593093,2964.1175784167995,25535.928552681264,16307.198340500483,13301.3078347297,12378.55254566091,2369.3535594618493,69892.3408330342,82083.46399768375,59122865.99447224,215871.62515612025,145904.30620448125,122169.88255572277,121696.30168590418,25465.121760961356,631107.2373631897,RAIZEN ENERGIA S.A - FILIAL SERRA - Ibaté - SP,SP,10y_1985_2024,0.8514789389858893,7.6886038506001455,720.277423917448,0.8709644557685772,7.362822625858142,0.8533001931058047,7.634675807556977,0.8463744319300469,7.773781813926545,0.8266787858625021,8.127262904977123,0.7993453352573731,8.591130779151763
Bocaina,08070508015795,37631.4772388749,41592.03031504218,20484.44073058732,15344.356501412802,2620.6568762593406,33997.43515462409,37430.866053959195,18491.91792256263,13844.167634931906,2259.1282859570256,106023.51505203483,117672.96166217655,66337037.21577627,260245.9601873386,286705.6886859801,137394.44011884736,104832.80238268447,19721.35269549536,808900.2440703459,RAIZEN ENERGIA S.A. - Filial Santa Cândida - Bocaina - SP,SP,10y_1985_2024,0.9010015007220967,6.874138567129729,563.7406952178284,0.9034307885076408,6.9156456052831645,0.8999528460244928,6.893284278605896,0.9027299385797015,6.7072585444664,0.9022318813863085,6.832010346802891,0.8620465755828547,7.525347127337448
Brotas,08070508015876,7945.467355664834,21265.989738902157,15321.03800913475,20090.708135057055,3708.2524174467017,6524.830569062601,17522.904013240484,12720.469679528971,16520.549252028355,3117.0801109236245,56405.83362478404,68331.45565620551,49937716.41919744,67039.01299720476,175340.41492963998,124411.3004903539,165921.5969938315,29492.26336212591,562204.5887731563,RAÍZEN ENERGIA S.A. - Unidade Paraíso - Brotas/SP,SP,10y_1985_2024,0.8254739063159641,8.227610305885527,730.815931544733,0.8212016080351309,8.437390778455384,0.8239872316493035,8.245109542627468,0.8302616096862848,8.120291876841312,0.8222980066691133,8.25862363230037,0.8405792702401511,7.953143433108757
Araraquara,08070508016414,60853.55917988451,27145.689262423715,13867.28660810564,14632.047443228375,2866.8339376747317,54600.56748974104,24449.08970926372,12275.690727522271,13245.69575492763,2498.138324050693,107069.18200550535,119365.41643131693,75819716.99624896,416117.6059232148,183047.4592494702,98518.19681120281,97961.9340986216,20789.3583863689,816434.5544688787,RAÍZEN ENERGIA S.A.- filial Araraquara - Araraquara - SP,SP,10y_1985_2024,0.8969866248245626,6.839791447790546,635.1899843609707,0.8972452593666792,6.838015911167359,0.9006619604648334,6.743150173123537,0.8852265821308506,7.1043600377897596,0.9052523788157658,6.695025728881012,0.8713927553393326,7.251678624689017
Jataí,08070508016767,0.0,127.87115457654,46.29810596257448,20585.27953515409,3861.2019923311823,0.0,94.90296491980553,45.275057926774025,19988.71342514479,3734.0211456605325,23862.9125936519,24620.650788024395,20786977.672088232,0.0,1217.412526294589,212.97653652727604,104140.7859448886,20719.64280625278,126290.81781396322,RAÍZEN ENERGIA S.A. - FILIAL JATAÍ - Jataí - GO,GO,10y_1985_2024,0.9692234701309739,5.129467084411583,844.290341918952,,,0.7421764919077144,9.520618862996821,0.9779030261707153,4.600113376116027,0.9710197712403891,5.058993042433274,0.9670618509668113,5.36611211933603
Perolândia,08070566001173,0.0,12.21181683242321,9.475833781063557,8260.830058822505,4723.24354455623,0.0,12.21181683242321,9.390509933233261,8050.230834393554,4464.415122502458,12536.248283661671,13005.76125399222,10984799.988547366,0.0,66.6564390361309,46.526290982961655,40496.208925441024,29752.11834185614,70361.50999731627,BRENCO - COMPANHIA BRASILEIRA DE ENERGIA RENOVÁVEL - EM RECUPERAÇÃO JUDICIAL - Usina Água Emendada - Perolândia - GO,GO,10y_1985_2024,0.9638996163960469,5.41002626629935,844.6103056962926,,,1.0,5.458355619874145,0.9909956369221243,4.909994419270997,0.9745062877544572,4.902196103428054,0.9452011272312891,6.299086223522588
Mineiros,08070566001254,0.0,46.4641402438283,25.49597030878067,23672.915872007437,15557.815595111077,0.0,45.09999515861273,25.410702116787434,22611.4397942723,14641.52095683737,37323.47144838507,39302.69157767111,31705314.95043092,0.0,247.66896319389343,128.48883339762688,134391.8097958229,96744.32472750601,231512.29231992047,BRENCO - COMPANHIA BRASILEIRA DE ENERGIA RENOVÁVEL - EM RECUPERAÇÃO JUDICIAL (Usina Morro Vermelho) - Mineiros-GO,GO,10y_1985_2024,0.9496416135934443,5.890494595323051,806.6957675856363,,,0.9706409054798606,5.330324889134059,0.996655620831035,5.039574169623818,0.9551607379727014,5.677028149909384,0.9411039015938943,6.218374561394542
Costa Rica,08070566001688,0.0,9.805723136458912,73.11044393479824,25688.886370057044,14416.152379031977,0.0,9.805723136458912,72.09152551740408,25354.70919220129,14109.655184319967,39546.26162517511,40187.95491616027,29316882.967736688,0.0,29.75969595821465,330.59167243540287,119958.94340411315,73093.27365302849,193412.56842553525,BRENCO - Companhia Brasileira de Energia Renovável - Em Recuperação Judicial – Usina Costa Costa - Costa Rica - MS,MS,10y_1985_2024,0.9840326960572178,4.8126999452704355,729.4942733188909,,,1.0,3.034931289010635,0.9860632987223705,4.521811859468846,0.9869913715588206,4.669682510797247,0.9787393205445161,5.07023453493328
Alto Taquari,08070566001769,0.0,50.55424192547798,19.01301246881485,28330.361177986917,11980.089376015756,0.0,49.531319081783295,18.757232911884785,27614.717520359565,11397.772982437442,39080.77905479067,40380.01780839697,32994956.573354967,0.0,256.8963962048292,99.8940859735012,141575.49490371105,70049.29766691611,211981.58305280545,BRENCO - COMPANHIA BRASILEIRA DE ENERGIA RENOVÁVEL - EM RECUPERAÇÃO JUDICIAL - Usina Alto Taquari Alto Taquari - MT,MT,10y_1985_2024,0.9678247107326404,5.249665417649324,817.1109960851406,,,0.9797658355711757,5.0815992174013855,0.9865471314790544,5.253985192370095,0.9747393387210532,4.997306388515695,0.9513929842005923,5.847143161315259
