outcome,overlay_cluster,overlay_lisa_class,cell_count,cnpj_clean,emissor_x,cidade_x,uf_x,rota,rota_tag,cohort,X,Y,neea_t0_2022,neea_t1_2023,neea_t2_2026,neea_first,neea_first_origin,delta_neea,vol_pct_t0_2022,vol_pct_t1_2023,vol_pct_t2_2026,vol_pct_first,vol_pct_first_origin,delta_vol_pct,status_t0_2022,status_t1_2023,status_t2_2026,motivo_t0_2022,motivo_t1_2023,motivo_t2_2026,processo_t0_2022,processo_t1_2023,processo_t2_2026,observable_t0_2022,observable_t1_2023,observable_t2_2026,cd_ibge,lisa_class,local_I,p_value,outcome_value,cluster,overlay_cell,lisa_sig,area_1985,area_1995,area_2005,area_2015,area_2024,cidade_y,emissor_y,uf_y,cane_area_total_ha,mean_first_key_year,dominant_first_key_year,share_1985,share_1995,share_2005,share_2015,share_2024,share_old_le_1995,share_mid_2000_2010,share_recent_ge_2015,share_recent_ge_2010,schema,buffer_km_x,scale_m,area_1990,area_2000,area_2010,area_2020,share_1990,share_2000,share_2010,share_2020,share_cane_slope_le12,mean_cane_slope_pct,mean_cane_elevation_m,log_cane_area,frontier_year_c,frontier_period_generation,frontier_generation_legacy,buffer_km_y,prior_entry_area_total_ha,prior_pasture_area_ha,prior_pasture_share,prior_annual_agriculture_area_ha,prior_annual_agriculture_share,prior_perennial_agriculture_area_ha,prior_perennial_agriculture_share,prior_agricultural_mosaic_area_ha,prior_agricultural_mosaic_share,prior_forestry_area_ha,prior_forestry_share,prior_native_vegetation_area_ha,prior_native_vegetation_share,prior_other_uses_area_ha,prior_other_uses_share,prior_productive_share,source_method,origin_year_window,vol_pct_first_c,student_resid,cooks_d,hat_diag,outlier_any
delta_vol_pct,C2_extensive_vulnerable_frontier,ns,67,07930999000206,Bambuí Bioenergia S.A. - Bambuí - MG,Bambuí,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5832071.41350924,7758293.75850072,65.4,62.05,62.05,65.4,t0_2022,-3.3500000000000085,98.05,99.19,99.19,98.05,t0_2022,1.1400000000000006,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.221504/2019-28,48610.222467/2022-71,48610.222467/2022-71,True,True,True,3105103,ns,-0.0616224553281722,0.28,0.2834636226143164,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,0.0,25.22323513031006,5815.337517764521,,Bambuí,Bambuí Bioenergia S.A. - Bambuí - MG,MG,6732.4020623749375,2014.3001845619065,2015.0,0.0,0.0,0.0037465431946309,0.8637834555758973,,0.0,0.1362165444241027,0.8637834555758973,0.996253456805369,pre_renovabio_1985_2015,25,300,0.0,0.0,891.8413094801061,,0.0,0.0,0.1324700012294717,,0.8561026467082763,7.319757398204296,774.393640029093,8.8148358019525,9.854367550763754,frontier_2009_2015,2006–2015,25,6188.85215672176,948.1971003226244,0.1532104946622097,457.22361551557975,0.0738785810255599,19.68271858765709,0.0031803504251235,4757.978480742176,0.768798213344699,0.0842666939066517,1.3615884136952452e-05,5.601613276641633,0.0009051134418452,0.0843615831743695,1.3631216425608707e-05,0.9990812553417292,grid_intersection_approximation,1987-2015,5.475535714285712,1.2090216398798366,0.011149629159661749,0.07101503298000843,False
delta_vol_pct,C1_developed_diversified,ns,59,07969961000239,PARAPUÃ AGROINDUSTRIAL S/A - EM RECUPERAÇÃO JUDICIAL - Parapuã - SP,Parapuã,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5323843.36083459,7572181.42258664,48.64,48.64,57.72,48.64,t0_2022,9.079999999999998,92.46,92.46,96.34,92.46,t0_2022,3.8800000000000097,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.217630/2020-11,48610.217630/2020-11,48610.218728/2025-09,True,True,True,3536000,ns,0.1841692126731293,0.136,0.5693681664514351,1,C1_developed_diversified × ns,ns,66.5086555480957,7922.180828401155,8932.893492923064,11603.269644262278,,Parapuã,PARAPUÃ AGROINDUSTRIAL S/A - EM RECUPERAÇÃO JUDICIAL - Parapuã - SP,SP,66135.848989281,2005.55984034038,2010.0,0.0010056369815238,0.1197864841757024,0.1350688564438156,0.1754459921750287,,0.2374848479618811,0.58706915986309,0.1754459921750287,0.5788210340933578,pre_renovabio_1985_2015,25,300,7717.572558100083,3215.872951690824,26677.550858355506,,0.1166927268046549,0.0486252615009453,0.403375041918329,,0.9400119998750766,6.347789017408812,430.009940545052,11.099481343872027,1.1140233292373978,frontier_2002_2008,2006–2015,25,67608.10429053899,34442.50422058761,0.5094434251931459,4502.262546828425,0.0665935333355954,280.6510271631864,0.0041511447497051,28304.94046980808,0.4186619454403049,2.4874846103920083,3.679269869337402e-05,68.60493610649961,0.0010147442651501,6.6536054347933575,9.841431740490994e-05,0.9988868414174448,grid_intersection_approximation,1987-2015,-0.11446428571429124,0.6571270639957066,0.000616630201211783,0.014041505175917308,False
delta_vol_pct,C2_extensive_vulnerable_frontier,ns,67,07981751000185,SANTA VITÓRIA AÇÚCAR E ÁLCOOL LTDA. - SANTA VITÓRIA - MG,SANTA VITÓRIA,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5397129.40015537,7918670.58547895,55.27,55.27,61.81,55.27,t0_2022,6.539999999999999,98.47,98.47,98.28,98.47,t0_2022,-0.1899999999999977,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.205780/2021-63,48610.205780/2021-63,48610.236852/2023-86,True,True,True,3159803,ns,-0.052387943099343,0.172,0.1446851396568836,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,0.0,137.79819832222134,26759.64894977644,,SANTA VITÓRIA,SANTA VITÓRIA AÇÚCAR E ÁLCOOL LTDA. - SANTA VITÓRIA - MG,MG,38308.67223554873,2013.4746506727988,2015.0,0.0,0.0,0.0035970497091348,0.6985271842688583,,0.0,0.3014728157311417,0.6985271842688583,0.996402950290865,pre_renovabio_1985_2015,25,300,0.0,0.0,11411.225087450064,,0.0,0.0,0.2978757660220069,,0.9812224708726028,4.814385659807073,459.7152833460465,10.553457682073358,9.028833661656108,frontier_2009_2015,2006–2015,25,78520.01294887539,16674.746937955868,0.2123630181876414,24280.809676149387,0.3092308414666041,0.0,0.0,36956.39197102446,0.4706620717840033,0.0,0.0,16.669131340576996,0.0002122915001482,591.3952324051044,0.0075317770616029,0.9922559314382488,grid_intersection_approximation,1987-2015,5.895535714285714,0.7433799051446863,0.0023905183891253894,0.041380423385364816,False
delta_vol_pct,C2_extensive_vulnerable_frontier,ns,67,07987748000179,URUAÇU AÇÚCAR E ÁLCOOL LTDA. - Uruaçu - GO,Uruaçu,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5532037.66692583,8399876.78943888,56.4,63.66,56.4,56.4,t0_2022,0.0,84.47,83.82,84.47,84.47,t0_2022,0.0,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.221525/2019-43,48610.206113/2022-89,48610.221525/2019-43,True,True,True,5221601,ns,-0.0815672624129695,0.106,0.1645106372222309,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,257.76583791246605,143.5857650083654,2851.77530670166,,Uruaçu,URUAÇU AÇÚCAR E ÁLCOOL LTDA. - Uruaçu - GO,GO,4539.672598289041,2011.9401936877332,2015.0,0.0,0.0567807110163881,0.0316291014163623,0.628189642525425,,0.0605973898422884,0.3112129676322864,0.628189642525425,0.8963170311365443,pre_renovabio_1985_2015,25,300,17.326472282409668,52.008657455444336,1217.2105589286953,,0.0038166788259003,0.0114564776048047,0.2681273886111193,,0.9718073064885132,3.973553990567951,519.259799829122,8.420830429465227,7.494376676590491,frontier_2009_2015,2006–2015,25,5628.272354447292,3134.127801027468,0.5568543246758437,1737.2946854849818,0.3086728175320484,0.0,0.0,693.918215945116,0.1232915133179016,0.1584430706187405,2.8151279938246705e-05,58.03238751704177,0.0103108705233829,4.740821402065552,0.0008423226708848,0.988846806805732,grid_intersection_approximation,1987-2015,-8.104464285714286,0.11249885277289935,0.00010670042624256072,0.07741734355766663,False
delta_vol_pct,C2_extensive_vulnerable_frontier,ns,67,07996345000196,CAÇU COMÉRCIO E INDUSTRIA DE AÇÚCAR E ÁLCOOL LTDA - Vicentinópolis - GO,Vicentinópolis,GO,Etanol combustível de primeira geração – cana-de-açúcar e milho em usina integrada,cana_milho_integrada,2022,5425765.14468346,8038809.61979433,56.27,56.27,60.15,56.27,t0_2022,3.879999999999996,89.93,89.93,94.14,89.93,t0_2022,4.209999999999994,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.221829/2021-25,48610.221829/2021-25,,True,True,True,5222054,ns,-0.0022088742955309,0.486,0.6038019253807213,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,42.63624286651611,192.87366416407565,35778.14188008402,,Vicentinópolis,CAÇU COMÉRCIO E INDUSTRIA DE AÇÚCAR E ÁLCOOL LTDA - Vicentinópolis - GO,GO,59109.27938014012,2012.960367508426,2015.0,0.0,0.0007213121749009,0.003263001447263,0.6052880741446658,,0.0018750294930531,0.3928368963622811,0.6052880741446658,0.9932755864522452,pre_renovabio_1985_2015,25,300,68.1953992843628,93.7699327468872,22933.66226099426,,0.0011537173181521,0.0015863826074386,0.3879875123075793,,0.9966988512395,3.577095374582747,521.307046053823,10.987160120251842,8.51455049728338,frontier_2009_2015,2006–2015,25,53776.53528399654,1337.180052661593,0.0248654928325129,48560.47905495166,0.9030049778867562,0.0,0.0,3838.0700735780138,0.0713707205811786,0.1353665559414005,2.517204859452604e-06,37.01156021809778,0.0006882473930802,3.659176031235503,6.804410161255672e-05,0.9992437085053072,grid_intersection_approximation,1987-2015,-2.644464285714278,0.8077415388476992,0.0028671158858302524,0.04202786612486273,False
delta_vol_pct,C2_extensive_vulnerable_frontier,ns,67,08048772000105,FLORESTA S/A ACUCAR E ALCOOL - Santo Antônio da Barra - GO,Santo Antônio da Barra,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5348555.52657413,8048353.87392258,59.8,59.99,59.99,59.8,t0_2022,0.1900000000000048,98.71,96.67,96.67,98.71,t0_2022,-2.039999999999992,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.200432/2020-19,48610.206152/2022-86,48610.206152/2022-86,True,True,True,5219712,ns,0.0128490961604363,0.214,-0.0483525997951843,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,170.5029811859131,5658.976756619471,9440.42669841916,,Santo Antônio da Barra,FLORESTA S/A ACUCAR E ALCOOL - Santo Antônio da Barra - GO,GO,26303.241655159,2010.4692518606523,2010.0,0.0,0.0064822041108561,0.2151437009479607,0.3589073477020487,,0.0110194757214916,0.6300731765764597,0.3589073477020487,0.7676780354063031,pre_renovabio_1985_2015,25,300,119.34495162963869,161.9960870742798,10751.994180230531,,0.0045372716106355,0.0061587879242445,0.4087706877042544,,0.9929409147417012,4.235353001096543,617.0148493999006,10.17748548482553,6.023434849509613,frontier_2009_2015,2006–2015,25,25238.23896153932,579.4195207705719,0.0229580012160734,20980.57888988492,0.8313012220011597,0.0,0.0,3637.771629640585,0.1441373003553934,7.904363466682026,0.0003131899764768,29.92821224898292,0.0011858280720216,2.6363455275807746,0.0001044583788749,0.9987097135491037,grid_intersection_approximation,1987-2015,6.135535714285709,0.5952477413334898,0.0012641893876357976,0.03434836643483981,False
delta_vol_pct,C1_developed_diversified,ns,59,08056257000177,USINA CERRADÃO LTDA. - Frutal - MG,Frutal,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5507129.7226862,7788708.55944956,60.1,62.43,60.1,60.1,t0_2022,0.0,95.61,88.62,95.61,95.61,t0_2022,0.0,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.219084/2019-10,48610.229416/2022-70,48610.219084/2019-10,True,True,True,3127107,ns,-0.0659749786010475,0.135,0.1645106372222309,1,C1_developed_diversified × ns,ns,404.8635890885896,1758.9600766088447,8158.604361380783,22473.312372824723,,Frutal,USINA CERRADÃO LTDA. - Frutal - MG,MG,61948.32557033838,2009.5138236977184,2010.0,0.0065355049609677,0.0283939890289957,0.1317001595485774,0.362775138244983,,0.0544690183933075,0.5827558433617095,0.362775138244983,0.7476844972343332,pre_renovabio_1985_2015,25,300,1210.4408192279293,4097.6540654649925,23844.490285742515,,0.019539524403344,0.0661463248237818,0.3849093589893502,,0.9787432673938252,4.944602403385843,510.4367935446202,11.034072000320682,5.0680066865757,frontier_2009_2015,2006–2015,25,128601.87530304004,25714.77799774001,0.1999564775952542,39204.70657248965,0.3048533038892854,181.82654583440257,0.0014138716516065,62774.95154982336,0.4881340291648097,0.0,0.0,609.6749310652405,0.0047407934731013,115.93770608737032,0.0009015242259428,0.994357682300956,grid_intersection_approximation,1987-2015,3.0355357142857144,0.4845224376602902,0.001104832611049899,0.044790844059801535,False
delta_vol_pct,C2_extensive_vulnerable_frontier,ns,67,08057019000186,VALE DO PONTAL AÇÚCAR E ETANOL LTDA. - LIMEIRA DO OESTE - MG,LIMEIRA DO OESTE,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5344677.00512068,7860168.22083297,53.7,53.7,58.23,53.7,t0_2022,4.529999999999994,90.36,90.36,88.38,90.36,t0_2022,-1.980000000000004,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.205682/2021-26,48610.205682/2021-26,48610.212742/2025-91,True,True,True,3138625,ns,-0.00248857789154,0.442,-0.0420919163534968,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,8.453773498535156,320.9179935455322,20648.900724949555,,LIMEIRA DO OESTE,VALE DO PONTAL AÇÚCAR E ETANOL LTDA. - LIMEIRA DO OESTE - MG,MG,36720.21664008346,2012.7645018560088,2015.0,0.0,0.0002302212315737,0.0087395452126832,0.562330580109089,,0.0002302212315737,0.4374391986593373,0.562330580109089,0.991030233555743,pre_renovabio_1985_2015,25,300,0.0,0.0,15741.94414808984,,0.0,0.0,0.428699653446654,,0.9338779249213148,6.02565804817745,410.0187790568939,10.51110997708542,8.318684844866084,frontier_2009_2015,2006–2015,25,45826.66190822405,19480.33248652189,0.425087311083986,2064.494863273115,0.0450500817058774,0.0,0.0,24122.849654014608,0.5263933406785084,0.0,0.0,112.84345004940968,0.0024623973327011,46.14145436502919,0.0010068691989269,0.9965307334683718,grid_intersection_approximation,1987-2015,-2.2144642857142856,0.043910178649793706,8.581174711433088e-06,0.04241640529426347,False
delta_vol_pct,C0_agroindustrial_intensive,ns,63,08070508000330,RAIZEN ENERGIA S.A - FILIAL BARRA - Barra Bonita - SP,Barra Bonita,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5561625.3919581,7502851.09951197,59.4,62.26,62.58,59.4,t0_2022,3.18,89.25,94.23,95.38,89.25,t0_2022,6.129999999999996,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218340/2019-51, 48610.201651/2021-04,48610.221088/2023-44,True,True,True,3505302,ns,0.1015238819970615,0.332,0.8041437955147602,0,C0_agroindustrial_intensive × ns,ns,87947.1647591198,11795.823712079666,3519.631993065628,1590.5505571215765,,Barra Bonita,RAIZEN ENERGIA S.A - FILIAL BARRA - Barra Bonita - SP,SP,151258.9176025615,1989.1520466943236,1985.0,0.5814345769034542,0.0779843191994381,0.0232689222483635,0.0105154167591018,,0.8987719779393791,0.090712605301519,0.0105154167591018,0.0488096067200515,pre_renovabio_1985_2015,25,300,36204.28808342429,4409.120773790397,5792.337723960128,,0.2393530818364866,0.0291494930922058,0.0382941899609496,,0.8114583029714538,8.185776259427904,571.7695974972797,11.926754944669435,-15.293770316819064,frontier_until_2001,Até 1995,25,58687.32747157764,10755.478388102,0.1832674761567715,2020.963919024407,0.034436121154148,900.9739249668172,0.0153521034912206,43316.79967107686,0.7380946029967925,525.1877457113914,0.008948912283759,965.3506099770024,0.0164490470356572,202.5732127191656,0.0034517368816508,0.9800992160826918,grid_intersection_approximation,1987-2015,-3.324464285714285,0.5749650367195294,0.0012293526483682,0.03574422070920004,False
delta_vol_pct,C1_developed_diversified,LL,4,08070508006613,RAIZEN ENERGIA S.A – FILIAL DESTIVALE - Araçatuba/SP,Araçatuba,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5367418.97154142,7665824.90561979,55.5,59.21,59.24,55.5,t0_2022,3.740000000000002,92.34,96.45,88.6,92.34,t0_2022,-3.740000000000009,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218354/2019-75,48610.224756/2021-23,48610.228150/2024-18,True,True,True,3502804,LL,0.1906369156080376,0.018,-0.2257386306430328,1,C1_developed_diversified × LL,sig,662.3280395732206,18628.29965548796,15642.340247920914,10049.886132849895,,Araçatuba,RAIZEN ENERGIA S.A – FILIAL DESTIVALE - Araçatuba/SP,SP,93548.64465434506,2002.0319187225816,2010.0,0.0070800388612841,0.1991295515217571,0.1672107629749008,0.1074295215070559,,0.3766423423617024,0.5159281361312416,0.1074295215070559,0.3464893160487267,pre_renovabio_1985_2015,25,300,15943.752952313893,10258.317855479669,22363.719770719494,,0.1704327519786611,0.1096575786146699,0.2390597945416707,,0.9626951646444474,5.300895244120089,382.1804572463142,11.446247533237994,-2.413898288561086,frontier_2002_2008,1996–2005,25,93699.5646017892,40666.44522898975,0.4340089028355337,13877.207265279249,0.1481032203752018,147.31021257790513,0.0015721547181564,38815.53400406864,0.4142552227326727,0.0,0.0,30.22680130651529,0.0003225927616096,162.8410895671536,0.0017379065768256,0.9979395006615648,grid_intersection_approximation,1987-2015,-0.23446428571428157,-0.4207052435153807,0.00022586809808659375,0.012552087552502325,False
delta_vol_pct,C0_agroindustrial_intensive,ns,63,08070508006702,RAIZEN ENERGIA S.A – FILIAL UNIVALEM - Valparaiso/SP,Valparaiso,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5316484.56504606,7637408.62190444,59.0,63.82,64.6,59.0,t0_2022,5.599999999999994,95.93,93.92,67.63,95.93,t0_2022,-28.30000000000001,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218369/2019-33,48610.224778/2021-93,48610.231169/2025-14,True,True,True,3556305,ns,1.755473146999197,0.051,-2.7884450527742777,0,C0_agroindustrial_intensive × ns,ns,769.7987532896154,19110.23799525616,25411.815550912597,8702.855226000618,,Valparaiso,RAIZEN ENERGIA S.A – FILIAL UNIVALEM - Valparaiso/SP,SP,125914.1296932183,2000.7687763211927,1990.0,0.0061136804516314,0.1517719897029589,0.2018186172816891,0.0691173837853191,,0.3993928353955025,0.5314897808191783,0.0691173837853191,0.2679733123556407,pre_renovabio_1985_2015,25,300,30409.16452598572,16471.48646150477,25038.771180268828,,0.2415071652409121,0.1308152349671676,0.1988559285703215,,0.9181260084212376,6.646913692442412,386.3581674396863,11.743363385117474,-3.6770406899499903,frontier_until_2001,1996–2005,25,118312.02630180656,59459.974073628735,0.5025691464530416,6322.853348526395,0.0534421862778107,458.1655588775413,0.0038725189078309,51810.895239236575,0.4379174024715815,0.918304015172537,7.761713190762205e-06,72.9614624441457,0.0006166867792292,186.25831507800768,0.001574297397315,0.9978090158234556,grid_intersection_approximation,1987-2015,3.355535714285722,-3.3351296427791417,0.010783786587465299,0.010057899159150655,True
delta_vol_pct,C1_developed_diversified,LL,4,08070508006885,RAIZEN ENERGIA S.A – FILIAL GASA - Andradina - SP,Andradina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5285169.94113746,7699771.90832298,61.1,62.32,64.74,61.1,t0_2022,3.6399999999999935,96.17,99.23,77.25,96.17,t0_2022,-18.92,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218357/2019-17,48610.224801/2021-40, 48610.231171/2025-93,True,True,True,3502101,LL,1.5660560065944555,0.017,-1.8096915413902752,1,C1_developed_diversified × LL,sig,0.0,5524.392303122726,12699.84537790336,24292.80888555564,,Andradina,RAIZEN ENERGIA S.A – FILIAL GASA - Andradina - SP,SP,81003.46402562833,2008.840647857948,2010.0,0.0,0.0681994575117786,0.1567815096634054,0.299898395429975,,0.085374861830041,0.614726742739984,0.299898395429975,0.7069999663222374,pre_renovabio_1985_2015,25,300,1391.2672458199893,4118.512760678459,32976.63745254815,,0.0171754043182623,0.0508436621843162,0.4071015708922623,,0.9371081719546336,6.197419522858386,370.4736320784304,11.302259543563506,4.394830846805235,frontier_2009_2015,2006–2015,25,147452.64402381194,69797.772592797,0.4733572127843665,13702.549276555352,0.0929284745436137,46.2062351285769,0.000313363218642,63686.79292016104,0.4319135363206938,17.851143069813396,0.0001210635671404,139.73562193917596,0.0009476644034718,61.73623416098363,0.0004186851620715,0.9986336504344568,grid_intersection_approximation,1987-2015,3.5955357142857167,-1.9460462716654308,0.007920112632171837,0.02074997871455209,False
delta_vol_pct,C1_developed_diversified,ns,59,08070508006966,RAÍZEN ENERGIA S.A - FILIAL IPAUSSU - Ipaussu - SP,Ipaussu,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5451669.76237652,7437370.02362722,61.7,60.2,63.5,61.7,t0_2022,1.7999999999999972,84.36,92.66,78.83,84.36,t0_2022,-5.530000000000001,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218358/2019-53,48610.224713/2021-48,48610.231168/2025-70,True,True,True,3520905,ns,-0.2040969577732986,0.088,-0.4125156866534118,1,C1_developed_diversified × ns,ns,9699.055525383295,9195.103891267963,7833.5524722865985,2755.3116951736747,,Ipaussu,RAÍZEN ENERGIA S.A - FILIAL IPAUSSU - Ipaussu - SP,SP,56986.1903695948,1998.0853428571857,2000.0,0.1702001039634028,0.1613567046968987,0.1374640491227892,0.0483505157530899,,0.4766017150303129,0.4750477692165972,0.0483505157530899,0.1966504179441771,pre_renovabio_1985_2015,25,300,8265.55664654152,10786.563680888155,8451.046458053588,,0.1450449063700113,0.1892838179027207,0.1482999021910872,,0.8732137058442818,7.080620625287314,561.0778992140621,10.950581791203051,-6.360474153957057,frontier_until_2001,1996–2005,25,57345.575907405095,3579.471729926855,0.0624193178512421,21547.584796683732,0.3757497323154666,50.56481353052457,0.0008817561377737,31915.635581219343,0.5565492206888456,122.9609168512251,0.0021442092943624,112.7537035688795,0.0019662145123617,16.604365624532903,0.0002895491999477,0.9977442362876906,grid_intersection_approximation,1987-2015,-8.214464285714286,-1.074478105000639,0.002001079659979711,0.017049775159869225,False
delta_vol_pct,C2_extensive_vulnerable_frontier,LL,4,08070508008314,RAÍZEN ENERGIA S.A. – FILIAL BENALCOOL - Bento de Abreu/SP,Bento de Abreu,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5334173.58643383,7648361.26451074,56.8,60.43,59.28,56.8,t0_2022,2.480000000000004,94.29,92.07,90.98,94.29,t0_2022,-3.3100000000000023,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218349/2019-62,48610.224754/2021-34,48610.228245/2024-23,True,True,True,3506201,LL,0.1842632627115989,0.005,-0.1808703993109297,2,C2_extensive_vulnerable_frontier × LL,sig,743.2593337339514,17980.486819263533,22023.98324142905,10943.15491184534,,Bento de Abreu,RAÍZEN ENERGIA S.A. – FILIAL BENALCOOL - Bento de Abreu/SP,SP,120986.31632905848,2002.2897703300705,2010.0,0.0061433338602725,0.1486158713218462,0.1820369766571638,0.0904495255652065,,0.3451454079926818,0.5644050664421116,0.0904495255652065,0.3666429211577146,pre_renovabio_1985_2015,25,300,23034.12535792706,12845.685137707578,33415.62152715196,,0.190386202810563,0.1061746941924398,0.276193395592508,,0.9102431706093098,6.695977039166604,405.8631729146532,11.703440995357697,-2.156046681072212,frontier_2002_2008,1996–2005,25,130222.30855589354,67635.20769103017,0.5193826498783043,9090.01190740602,0.0698037994273802,410.63598363284245,0.0031533459066008,52797.10045847031,0.4054382159552097,0.0,0.0,65.26148037693437,0.0005011543805408,224.09103497726645,0.0017208344519639,0.9977780111674952,grid_intersection_approximation,1987-2015,1.7155357142857213,-0.18630894132129922,3.922302061893741e-05,0.011123065777723307,False
delta_vol_pct,C0_agroindustrial_intensive,ns,63,08070508009477,RAIZEN ENERGIA S.A - Filial Santa Helena - Rio das Pedras - SP,Rio das Pedras,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5646628.07414061,7454292.69209063,55.4,58.97,55.4,55.4,t0_2022,0.0,86.85,93.56,86.85,86.85,t0_2022,0.0,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.218367/2019-44,48610.224852/2021-71,48610.218367/2019-44,True,True,True,3544004,ns,0.0031460446826282,0.457,0.1645106372222309,0,C0_agroindustrial_intensive × ns,ns,27585.748639140413,10677.60603719973,7648.120140008365,2729.2564705792597,,Rio das Pedras,RAIZEN ENERGIA S.A - Filial Santa Helena - Rio das Pedras - SP,SP,109206.13799389484,1993.0346631142584,1990.0,0.252602547309956,0.0977747792692445,0.0700337937088841,0.0249917863658161,,0.7645947739986128,0.2104134396355711,0.0249917863658161,0.0979621794074377,pre_renovabio_1985_2015,25,300,45235.08772236319,7361.504172631806,7968.814811972074,,0.414217447419412,0.0674092528850654,0.0729703930416216,,0.8062805656596777,8.278009012370996,560.7128657196181,11.60100170640112,-11.411153896884343,frontier_until_2001,Até 1995,25,53170.61733861201,8283.172423980684,0.1557847705854173,2784.3842535167423,0.0523669724536891,137.86740147986376,0.0025929245959637,41575.00334770669,0.7819168824567193,16.395536371793764,0.0003083570812687,165.6214283382932,0.0031149051229469,208.17294721794988,0.0039151877039948,0.9929699071730582,grid_intersection_approximation,1987-2015,-5.724464285714291,-0.26127700556640043,0.00020998196235169687,0.02971375109207225,False
delta_vol_pct,C0_agroindustrial_intensive,ns,63,08070508009558,RAIZEN ENERGIA S.A - FILIAL DIAMANTE - Jaú​ - SP,Jaú​,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5546571.45248883,7515692.49886498,53.7,56.14,56.43,53.7,t0_2022,2.729999999999997,96.75,97.16,94.59,96.75,t0_2022,-2.1599999999999966,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218356/2019-64,48610.224706/2021-46,48610.228134/2024-17,True,True,True,3525300,ns,-0.014746563602447,0.217,-0.0608739666785622,0,C0_agroindustrial_intensive × ns,ns,96000.4544809192,13116.49151617686,3324.613219089134,807.1830835305009,,Jaú​,RAIZEN ENERGIA S.A - FILIAL DIAMANTE - Jaú​ - SP,SP,152300.13082346076,1988.4183437076551,1985.0,0.6303373080631064,0.0861226542962125,0.0218293523525785,0.0052999500339638,,0.9235628814053616,0.0711371685606744,0.0052999500339638,0.0239399278610838,pre_renovabio_1985_2015,25,300,31541.80166463291,4670.715797495374,2838.871061616785,,0.2071029190460427,0.0306678383809758,0.01863997782712,,0.8650597809967745,7.324708551876037,542.1508240551142,11.933614963829166,-16.027473303487568,frontier_until_2001,Até 1995,25,56400.86119918252,9673.24736469702,0.1715088592448163,2416.0733458479485,0.0428375257837901,634.7945329087812,0.0112550503558265,42164.99737831031,0.7475949211024007,280.439421452723,0.0049722542438197,996.988328276124,0.017676828102947,234.3208276896108,0.0041545611663994,0.9781686107306534,grid_intersection_approximation,1987-2015,4.175535714285715,-0.0777637865337929,1.7436233727526083e-05,0.02789712547240311,False
